ObjectID,GlobalID,Voluntary Consent to Participate,ID1,Q1a,Zip_code,Nearest_Town,ID2,ID3,ID3b,ID4,ID4b,ID5,ID5a,ID6,ID7,ID7a,ID8,ID9,ID10,ID11,ID12,ID13,ID14,ID14b1,ID15,ID16,IDI6a,ID17,ID17a,ID17b,ID17c,ID17d,ID17e,ID18,ID19,ID20,ID21,ID21b,ID22,ID23,ID24,ID25,ID26,ID27,ID28a,ID28b,ID28c,ID29,ID29a,ID29bi,ID29bii,ID29biii,ID29biv,ID29bv,ID29bvi,ID29ci,ID29Cii,ID29Ciii,ID29Civ,ID29Cv,ID29Cvi,ID29di,ID29dii,ID29diii,ID29div,ID29e,ID29f,ID29g,ID29h,ID29i,ID29j,ID29k,ID29l,ID29m,ID30,ID31,ID32,ID32a,ID33,CreationDate,Creator,EditDate,Editor,x,y,ID14_2,ID14_3,ID14_7,ID14_5,ID14_6,ID14_0,ID14_4,ID14_8,ID14_1,ID14_9,ID21_5,ID21_2,ID21_7,ID21_6,ID21_3,ID21_0,ID21_4,ID21_1,ID29_2,ID29_5,ID29_6,ID29_8,ID29_3,ID29_4,ID29_7,ID29_0,ID29_1
187,93fab353-3ce9-4cdc-b2c2-cfd617ea4b06,Agree,Juliaetta,Juliaetta,83535,Juliaetta,52,Once a day,,Mobile phone weather app,,1,5,4,4,,110,5,3,4,5,4,Spent_less_time_outdoors,,5,4,,5,4,4,5,3,3,5,5,3,Used_irrigation,,6,6,6,3,5,4,4,Between 1 and 2 years,4,Made_my_home/property/business_,,4,4,3,3,3,4,4,4,4,5,4,4,4,3,4,2,5,5,4,4,4,4,6,6,6,Over 65,Technical or vocational school,Retired,,,0.009733796,frusere_ui_uidaho,0.009733796,frusere_ui_uidaho,-116.9966347,46.72812095,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
188,a6f62091-432b-4486-9b09-5756de7bfe15,Agree,Juliaetta,Juliaetta,83535,Juliaetta,3,Once a day,,Mobile phone weather app,,0,,4,4,,98,4,3,5,3,4,Done_nothing,,5,5,5,4,5,3,3,3,3,5,2,4,"Made_my_garden_more_drought_tol,Used_irrigation",,5,5,5,3,5,5,4,Between 1 and 2 years,4,"Made_my_home/property/business_,other",Built a fire pump trailer,4,4,3,4,4,5,3,2,2,2,2,2,5,4,5,3,3,5,6,3,5,5,5,5,5,Over 65,Some College,Retired,,,0.012826389,frusere_ui_uidaho,0.012826389,frusere_ui_uidaho,-116.9967023,46.72785601,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
190,44b76f34-35d2-4602-8f3a-9329ac42a959,Agree,Juliaetta,Juliaetta,83535,Juliaetta,69,Once a day,,Mobile phone weather app,,1,6,5,5,4,100,3,2,5,4,4,"Upgraded_central_heating/coolin,Don't_feel_it's_an_issue",,5,5,6,3,5,2,5,4,4,4,4,4,Don't_feel_it's_an_issue,,5,4,5,3,5,1,2,Between 1 and 2 years,3,"Don't_open_windows_during_fire_,Made_my_home/property/business_",,3,1,3,3,1,4,2,3,4,3,3,2,5,1,1,1,4,4,5,4,4,1,3,2,2,Over 65,High school graduate,Farming/Forestry,,,0.019471065,frusere_ui_uidaho,0.019471065,frusere_ui_uidaho,-116.9967979,46.72811405,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
191,d25fd91c-ce92-4053-a4c3-4d2a545ccedf,Agree,Juliaetta,Juliaetta,83535,Juliaetta,3,Every hour,,Mobile phone weather app,,1,6,6,6,6,100,4,3,5,6,6,Spent_less_time_outdoors,,5,6,4,3,5,4,5,5,4,4,5,4,Don't_feel_it's_an_issue,,7,6,7,3,6,2,5,In the past year,3,Made_my_home/property/business_,,3,5,2,2,2,2,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,2,1,2,2,Over 65,High school graduate,Retired,,,0.022611111,frusere_ui_uidaho,0.022611111,frusere_ui_uidaho,-116.9965459,46.72813689,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
192,65285c05-49d0-44ff-a703-04fa90cda79f,Agree,Juliaetta,Juliaetta,83535,Juliaetta,40,Once a week,,Radio,,1,6,3,5,4,100,3,3,5,5,4,"Upgraded_central_heating/coolin,Made_my_home_more_energy_effici,Don't_feel_it's_an_issue",,4,5,4,3,6,3,2,4,4,5,6,1,Don't_feel_it's_an_issue,,6,5,6,3,6,1,1,Between 1 and 2 years,2,Made_my_home/property/business_,,4,1,3,1,1,3,2,3,4,4,3,3,4,2,1,1,4,4,5,4,4,5,5,4,4,46-65,High school graduate,Industry/Business,,,0.025832176,frusere_ui_uidaho,0.025832176,frusere_ui_uidaho,-116.9962068,46.72817922,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
195,b271f47b-8aac-4886-83c2-a4a0eef3de34,Agree,83535,Juliaetta,83535,Juliaetta,6,Once a day,,Mobile phone weather app,,1,5,5,5,5,105,5,3,4,7,6,"Spent_less_time_outdoors,Upgraded_central_heating/coolin",,5,5,3,4,5,3,3,3,3,5,6,6,"Used_irrigation,Spent_less_time_outdoors,Made_my_home_more_water_efficie,Made_my_garden_more_drought_tol,Planted_different/drought_toler",,6,6,6,3,6,7,7,Between 1 and 2 years,5,Made_my_home/property/business_,,4,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5,3,5,5,3,5,7,7,7,7,46-65,Some College,Retired,,,0.03658912,frusere_ui_uidaho,0.03658912,frusere_ui_uidaho,-116.9966347,46.72812095,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
234,ea229992-daa3-4e75-a427-790e71d6f732,Agree,Juliaetta,Juliaetta,83535,Juliaetta,16,Once a day,,Mobile phone weather app,,1,6,7,7,4,95,7,6,4,7,5,Don't_feel_it's_an_issue,,6,7,6,6,5,6,5,4,4,4,5,4,"Used_irrigation,Don't_feel_it's_an_issue",,7,7,7,7,4,6,4,In the past year,3,Don't_open_windows_during_fire_,,3,4,1,3,4,3,3,3,4,3,4,2,4,3,4,4,3,5,5,5,5,6,5,4,4,46-65,High school graduate,Transportation/Utilities,,,0.036568287,frusere_ui_uidaho,0.036568287,frusere_ui_uidaho,-116.9964387,46.72816617,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
235,60fc1a65-08da-4370-95db-ca033250a71e,Agree,Juliaetta,Juliaetta,83535,Juliaetta,10,Once a day,,Mobile phone weather app,,1,4,6,7,5,101,5,1,1,4,7,"Spent_less_time_outdoors,Bought_an_air_conditioner_for_m,Spent_more_time_in_public_space",,6,6,5,3,6,2,6,2,3,3,3,6,"Spent_less_time_outdoors,Made_my_garden_more_drought_tol,Planted_different/drought_toler",,6,6,6,2,6,6,7,Between 1 and 2 years,5,"Participated_in_community_fire_,Made_my_home/property/business_,Insured_my_property/business,Don't_open_windows_during_fire_",,4,4,4,4,4,4,3,3,4,5,4,4,4,4,3,2,3,6,6,2,6,6,6,7,7,31-45,High school graduate,Healthcare,,,0.039196759,frusere_ui_uidaho,0.039196759,frusere_ui_uidaho,-116.9962068,46.72817922,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0
236,ccb385ec-b633-42e5-b2f5-303e7dec7e8b,Agree,Juliaetta,Juliaetta,83535,Juliaetta,23,Once a day,,Social media,,0,,5,6,4,105,4,3,4,5,5,Spent_less_time_outdoors,,5,5,5,4,6,5,4,4,5,5,5,4,Planted_different/drought_toler,,4,6,5,5,5,5,5,Between 1 and 2 years,5,"Made_my_home/property/business_,Don't_open_windows_during_fire_",,3,2,3,4,4,4,4,4,3,4,1,3,3,3,4,4,3,4,5,5,4,5,6,4,5,46-65,Advanced college/Graduate degre,Healthcare,,I have asthma so air quality is important,0.000224537,frusere_ui_uidaho,0.000224537,frusere_ui_uidaho,-116.9962068,46.72817922,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
237,b3589020-f2ae-4515-abce-6d66eb4d1c03,Agree,Juliaetta,Juliaetta,83535,Juliaetta,14,Once a day,,Mobile phone weather app,,0,,5,4,,98,4,2,3,7,7,Bought_an_air_conditioner_for_m,,7,5,3,2,6,3,7,3,4,4,7,7,"Used_irrigation,Planted_different/drought_toler",,7,7,7,4,4,4,5,In the past year,5,"Don't_open_windows_during_fire_,Educated_employees_on_fire_prev,Participated_in_community_fire_,Made_my_home/property/business_",,4,4,3,5,5,5,3,4,5,5,3,5,5,5,5,5,4,4,4,5,4,7,4,4,4,31-45,Some College,Farming/Forestry,,Fire suck,0.003273148,frusere_ui_uidaho,0.003273148,frusere_ui_uidaho,-116.9965459,46.72813689,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0
238,0c50dd33-8b98-4174-b2f9-70d17a64c772,Agree,Juliaetta,Juliaetta,83535,Juliaetta,62,Once a day,,Mobile phone weather app,,1,5,6,6,2,100,7,5,5,5,4,"Spent_less_time_outdoors,Upgraded_central_heating/coolin,Made_my_home_more_energy_effici,Spent_more_time_in_public_space",,6,6,6,5,7,1,7,1,2,6,5,5,"Used_irrigation,Spent_less_time_outdoors,Planted_different/drought_toler",,7,6,6,4,6,7,7,In the past year,4,"Don't_open_windows_during_fire_,Made_my_home/property/business_,Insured_my_property/business",,3,4,2,3,2,4,3,3,3,3,2,2,3,3,2,1,2,6,6,2,7,5,5,5,5,46-65,High school graduate,Retired,,years ago the winter were so much worse colder harder and longer winter it has warmed up so much over the years,0.008150463,frusere_ui_uidaho,0.008150463,frusere_ui_uidaho,-116.9965459,46.72813689,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
239,755fdbc3-3a6f-4967-9a68-c39838df5eaa,Agree,Juliaetta,Juliaetta,83535,Juliaetta,26,other,2 times per day,Mobile phone weather app,,1,4,5,5,5,100,4,4,5,6,5,Spent_less_time_outdoors,,6,6,3,4,4,4,4,3,5,4,6,4,Spent_less_time_outdoors,,6,5,6,5,5,6,4,Between 1 and 2 years,5,"Don't_feel_it's_an_issue,Spent_less_time_outdoors,Made_my_home/property/business_,Insured_my_property/business",,4,5,3,5,5,5,5,4,5,5,5,5,5,5,4,3,4,4,4,4,4,6,5,4,4,46-65,High school graduate,Retired,,,0.011032407,frusere_ui_uidaho,0.011032407,frusere_ui_uidaho,-116.9966347,46.72812095,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
241,ca15b463-9271-47a5-b3dd-3de06c06a6f6,Agree,Juliaetta,Juliaetta,83535,Juliaetta,34,Once a day,,Mobile phone weather app,,0,,4,4,,100,4,3,3,6,6,other,Dress either warmer or cooler,5,4,,4,4,4,4,4,4,4,6,6,"Used_irrigation,Spent_less_time_outdoors",,5,6,5,4,4,6,6,Between 1 and 2 years,5,"Don't_open_windows_during_fire_,Spent_less_time_outdoors,Made_my_home/property/business_",,5,5,3,5,3,5,4,4,5,5,4,4,5,4,5,5,4,4,4,4,5,6,6,5,5,46-65,Technical or vocational school,Healthcare,,,0.016638889,frusere_ui_uidaho,0.016638889,frusere_ui_uidaho,-116.9964387,46.72816617,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
243,c7981b1c-8e8a-4e56-96c3-4124b6b0d167,Agree,Juliaetta,Juliaetta,83535,Juliaetta,10,Never/Rarely,,Word of mouth,,1,5,6,6,1,100,1,2,1,6,4,"Spent_less_time_outdoors,Bought_an_air_conditioner_for_m,Visited_family_and_friends_more",,7,6,7,1,7,1,6,2,1,2,7,5,"Made_my_home_more_water_efficie,Made_my_garden_more_drought_tol,Planted_different/drought_toler",,5,6,6,2,5,5,6,Between 1 and 2 years,5,"Don't_open_windows_during_fire_,Made_my_home/property/business_",,2,3,3,5,5,5,4,5,4,4,3,4,5,4,3,5,3,6,5,2,6,4,5,4,7,31-45,High school graduate,Farming/Forestry,,,0.02184375,frusere_ui_uidaho,0.02184375,frusere_ui_uidaho,-116.9968379,46.72811075,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
244,ff638918-aaeb-47de-afb3-36bb0d55042f,Agree,Juliaetta,Juliaetta,83535,Juliaetta,15,Once a day,,Mobile phone weather app,,1,6,5,5,5,110,5,3,4,7,5,"Spent_less_time_outdoors,Made_my_home_more_energy_effici",,5,3,4,4,4,4,5,3,3,2,7,4,Done_nothing,,5,5,5,3,6,4,4,Between 1 and 2 years,5,"Spent_less_time_outdoors,Insured_my_property/business,Don't_open_windows_during_fire_",,3,4,2,3,3,4,3,3,3,3,4,4,4,4,5,5,4,4,5,5,4,4,5,4,4,46-65,High school graduate,Retired,,,0.024158565,frusere_ui_uidaho,0.024158565,frusere_ui_uidaho,-116.9965103,46.72813407,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
245,2bbf21de-e882-4db1-a8a2-80754e912278,Agree,Juliaetta,Juliaetta,83535,Juliaetta,20,Once a day,,Mobile phone weather app,,1,5,6,6,5,100,6,5,2,4,4,"Spent_less_time_outdoors,Upgraded_central_heating/coolin",,6,5,5,5,6,2,5,4,2,6,7,6,"Used_irrigation,Planted_different/drought_toler",,7,7,7,2,7,4,5,Between 1 and 2 years,5,"Participated_in_community_fire_,Made_my_home/property/business_,Don't_open_windows_during_fire_",,4,4,3,4,4,4,4,4,4,4,3,4,5,3,4,4,4,6,5,5,5,4,1,4,4,31-45,Technical or vocational school,Healthcare,,,0.026818287,frusere_ui_uidaho,0.026818287,frusere_ui_uidaho,-116.996614,46.7278302,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
246,f329a03d-b340-45b7-a764-ad89fa3480ef,Agree,83535,Juliaetta,83535,Juliaetta,12,Once a day,,Mobile phone weather app,,1,4,7,7,7,110,7,1,7,7,7,"Spent_less_time_outdoors,Spent_more_time_in_public_space",,7,7,7,7,7,1,7,1,1,7,7,7,Spent_less_time_outdoors,,7,7,7,1,7,7,7,Between 1 and 2 years,5,"Spent_less_time_outdoors,Made_my_home/property/business_",,5,3,5,5,5,5,5,3,5,3,3,3,5,5,5,1,4,4,7,1,7,7,7,7,7,31-45,High school graduate,Farming/Forestry,,,0.029196759,frusere_ui_uidaho,0.029196759,frusere_ui_uidaho,-116.9966483,46.72815178,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
247,3eff75bc-8916-4980-ab87-830deaa4fbba,Agree,Juliaetta,Juliaetta,83535,Juliaetta,35,Once a day,,Mobile phone weather app,,1,6,6,6,6,95,7,4,3,7,6,Spent_less_time_outdoors,,6,5,4,6,5,4,7,1,2,5,6,5,"Spent_less_time_outdoors,Made_my_garden_more_drought_tol",,7,7,7,1,7,7,6,Between 1 and 2 years,5,"Don't_open_windows_during_fire_,Spent_less_time_outdoors,Made_my_home/property/business_",,4,5,4,4,4,4,5,5,5,5,5,4,5,4,5,3,1,7,7,2,7,7,6,6,6,Over 65,Some College,Retired,,2025 has had 2 whaky weather pattern,0.037197917,frusere_ui_uidaho,0.037197917,frusere_ui_uidaho,-116.9970443,46.72813018,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
248,cb03582e-c09d-4a0b-bda1-8f30dbf33b2e,Agree,Juliaetta,Juliaetta,83535,Juliaetta,5,Once a day,,Mobile phone weather app,,1,4,6,6,5,120,5,3,4,7,5,"Spent_less_time_outdoors,Bought_an_air_conditioner_for_m,Upgraded_central_heating/coolin,Provided_cooling_for_employees/,Spent_more_time_in_public_space,Made_my_home_more_energy_effici",,5,5,5,4,4,4,5,3,4,4,5,5,Don't_feel_it's_an_issue,,7,7,7,5,5,5,7,Between 1 and 2 years,5,Made_my_home/property/business_,,5,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,4,4,4,4,5,5,5,7,7,31-45,Some College,Industry/Business,,,0.040965278,frusere_ui_uidaho,0.040965278,frusere_ui_uidaho,-116.9962068,46.72817922,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
249,0d4bdede-d1f7-4f73-8790-7ae8985cc4c9,Agree,Juliaetta,Juliaetta,83535,Juliaetta,24,Once a day,,Mobile phone weather app,,0,,5,5,5,113,4,5,4,4,4,"Spent_less_time_outdoors,Bought_an_air_conditioner_for_m",,6,6,5,6,6,5,6,2,5,6,4,4,Spent_less_time_outdoors,,7,7,7,5,6,4,4,Between 2 and 5 years,4,"Don't_open_windows_during_fire_,Spent_less_time_outdoors,Made_my_home/property/business_",,3,3,3,3,3,3,3,2,1,2,3,3,4,3,3,3,3,4,6,3,4,4,2,4,4,Over 65,Technical or vocational school,Retired,,,0.002517361,frusere_ui_uidaho,0.002517361,frusere_ui_uidaho,-116.9973265,46.72812288,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
250,9bb05972-e719-4136-bb45-35398bb0fecb,Agree,Juliaetta,Juliaetta,83535,Juliaetta,32,Once a week,,Radio,,1,5,5,4,,100,3,4,4,4,5,"Visited_family_and_friends_more,Made_my_home_more_energy_effici",,6,4,,5,6,3,3,3,3,3,3,4,"Made_my_home_more_water_efficie,Planted_different/drought_toler",,4,2,4,2,6,4,4,Between 2 and 5 years,3,Done_nothing,,3,5,5,5,5,5,2,2,3,3,4,3,3,3,3,3,3,4,4,3,5,4,4,5,4,46-65,Some College,Healthcare,,,0.005679398,frusere_ui_uidaho,0.005679398,frusere_ui_uidaho,-116.9970443,46.72813018,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
251,008992a0-332e-4ea3-808c-158d2bbce555,Agree,83535,Juliaetta,83535,Juliaetta,12,Never/Rarely,,Mobile phone weather app,,1,4,5,6,5,102,4,5,6,5,7,Spent_less_time_outdoors,,5,3,4,5,2,4,3,4,4,5,5,5,Spent_less_time_outdoors,,4,6,4,3,2,7,5,In the past year,4,Done_nothing,,3,3,3,3,3,5,2,3,2,3,2,2,3,3,3,3,5,6,4,4,4,5,6,5,5,18-30,High school graduate,Industry/Business,Stocker,,0.00984838,frusere_ui_uidaho,0.00984838,frusere_ui_uidaho,-116.9964387,46.72816617,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
252,a8e28f93-823b-4adf-81fb-67f28a22a7ed,Agree,Juliaetta,Juliaetta,83535,Juliaetta,64,Once a day,,Mobile phone weather app,,1,5,5,5,6,100,5,5,3,4,5,Spent_less_time_outdoors,,3,5,6,5,4,3,5,3,2,6,6,5,Made_my_home_more_water_efficie,,6,6,4,2,6,6,7,In the past year,5,"Don't_open_windows_during_fire_,Participated_in_community_fire_,Made_my_home/property/business_",,5,5,3,4,5,5,4,5,5,5,5,4,5,5,5,5,2,7,7,6,6,6,6,6,6,46-65,Technical or vocational school,Farming/Forestry,,,0.013155093,frusere_ui_uidaho,0.013155093,frusere_ui_uidaho,-116.9965459,46.72813689,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
253,c3762d86-94b2-4afe-879d-12d0e7c12a4a,Agree,Juliaetta,Juliaetta,83535,Juliaetta,28,Once a day,,Mobile phone weather app,,1,6,6,6,5,120,5,5,5,5,5,"Spent_less_time_outdoors,Bought_an_air_conditioner_for_m",,6,6,5,5,6,3,5,3,3,6,5,5,Spent_less_time_outdoors,,7,7,7,2,6,6,6,Between 1 and 2 years,5,"Spent_less_time_outdoors,Made_my_home/property/business_",,4,4,3,4,4,4,4,4,3,4,3,4,4,4,5,5,2,6,6,2,6,5,5,5,5,31-45,Advanced college/Graduate degre,Education,,,0.015875,frusere_ui_uidaho,0.015875,frusere_ui_uidaho,-116.9964387,46.72816617,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
254,0acc0ced-3476-4ac7-a4f2-22a89b425880,Agree,Juliaetta,Juliaetta,83535,Juliaetta,15,Every hour,,Word of mouth,,1,7,4,5,5,106,4,4,4,3,5,"Bought_an_air_conditioner_for_m,Upgraded_central_heating/coolin,Made_my_home_more_energy_effici",,6,4,,4,4,4,4,4,4,5,3,4,"Made_my_home_more_water_efficie,Made_my_garden_more_drought_tol,Planted_different/drought_toler,Used_irrigation",,5,4,4,4,6,2,5,Between 1 and 2 years,3,Done_nothing,,3,3,3,3,3,3,2,4,3,3,4,3,4,3,3,3,4,4,4,4,4,2,2,4,4,Over 65,Technical or vocational school,Restaurant/Food Service,,,0.018366898,frusere_ui_uidaho,0.018366898,frusere_ui_uidaho,-116.9969517,46.72814877,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
255,d683fb23-d141-4a1a-a721-590fd7fb921e,Agree,Juliaetta,Juliaetta,83535,Juliaetta,14,Once a day,,Mobile phone weather app,,1,3,5,6,5,102,5,6,6,6,5,"Spent_less_time_outdoors,Bought_an_air_conditioner_for_m,Visited_family_and_friends_more,other",go to work later in the evening,2,5,5,5,7,2,5,2,3,6,5,5,"Spent_less_time_outdoors,Planted_different/drought_toler,Used_irrigation",,6,7,6,5,6,6,6,In the past year,5,"Spent_less_time_outdoors,other",have to go bags prepared,5,4,3,4,4,5,4,4,5,4,3,3,4,5,5,4,2,6,6,4,6,6,6,6,6,18-30,High school graduate,Healthcare,,,0.022167824,frusere_ui_uidaho,0.022167824,frusere_ui_uidaho,-116.9967599,46.72785501,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
257,157d4e15-f819-406f-85d9-c7152a2d1181,Agree,83535,Juliaetta,83535,Juliaetta,68,Once a day,,other,NOAA website,1,5,6,6,5,105,5,5,4,6,6,"Spent_less_time_outdoors,Bought_an_air_conditioner_for_m,Upgraded_central_heating/coolin,Made_my_home_more_energy_effici",,6,4,,4,4,3,4,4,3,5,4,4,Done_nothing,,6,6,6,3,5,6,6,Between 1 and 2 years,5,other,bought water tank and gasoline pump,3,4,4,4,4,4,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,7,7,7,7,Over 65,Technical or vocational school,Retired,,90 year old farmer friend told me growing season is 2 weeks longer than in the 1940s when he started farming,0.02959838,frusere_ui_uidaho,0.02959838,frusere_ui_uidaho,-116.9966705,46.72783722,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
258,b79a4cde-c2db-4453-a45d-29eccaf60ab2,Agree,83535,Juliaetta,83535,Juliaetta,10,Once a day,,Mobile phone weather app,,1,5,4,5,5,118,4,4,5,4,4,Made_my_home_more_energy_effici,,4,5,4,5,4,4,4,4,4,4,4,4,Don't_feel_it's_an_issue,,5,5,5,4,4,4,5,In the past year,4,Made_my_home/property/business_,,3,3,3,3,3,3,4,4,4,4,2,3,4,4,3,3,5,5,4,5,4,5,5,4,4,31-45,Some College,Restaurant/Food Service,,weather seeding might be blocking,0.032203704,frusere_ui_uidaho,0.032203704,frusere_ui_uidaho,-116.9960686,46.72782275,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
259,89121199-df44-4910-b565-3215a10f8071,Agree,Juliaetta,Juliaetta,83535,Juliaetta,22,Once a day,,Mobile phone weather app,,1,6,6,6,6,100,6,4,3,4,1,Bought_an_air_conditioner_for_m,,6,4,,4,4,1,4,2,4,4,1,1,Used_irrigation,,6,6,4,4,4,4,4,In the past year,5,Made_my_home/property/business_,,5,3,1,3,5,5,4,3,3,5,2,2,3,3,3,3,4,5,4,4,4,4,4,4,4,Over 65,Some College,Retired,,,0.034922454,frusere_ui_uidaho,0.034922454,frusere_ui_uidaho,-116.9960686,46.72782275,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
260,d4a5c5d8-7577-46bb-a3e8-923f322aea2e,Agree,83535,Juliaetta,83535,Juliaetta,45,Once a day,,Mobile phone weather app,,1,3,3,3,3,105,4,4,5,6,6,Spent_less_time_outdoors,,6,6,6,6,6,2,3,3,4,6,7,7,"Spent_less_time_outdoors,other",have to hand water,6,6,6,3,6,6,6,In the past year,5,"Made_my_home/property/business_,Insured_my_property/business",,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,3,6,5,6,5,6,6,6,6,Over 65,College undergraduate degree,Retired,,,0.000577546,frusere_ui_uidaho,0.000577546,frusere_ui_uidaho,-116.9960686,46.72782275,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
261,651594c9-cf99-42ce-9cba-2b4d58b63cb0,Agree,Juliaetta,Juliaetta,83535,Juliaetta,36,Once a day,,Radio,,1,6,2,4,,95,5,4,4,2,2,Made_my_home_more_energy_effici,,3,4,,4,4,4,4,4,4,2,2,2,Made_my_home_more_water_efficie,,4,4,4,4,4,4,4,Between 1 and 2 years,5,Made_my_home/property/business_,,4,4,1,2,4,4,3,1,5,4,3,1,5,3,3,1,4,4,4,4,4,3,1,1,1,46-65,Advanced college/Graduate degre,Restaurant/Food Service,,,0.003915509,frusere_ui_uidaho,0.003915509,frusere_ui_uidaho,-116.9966169,46.72791688,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
262,d8a2fa36-c3b7-4437-980f-5c0d4b668885,Agree,Juliaetta,Juliaetta,83535,Juliaetta,30,Once a day,,Mobile phone weather app,,1,4,5,5,5,106,6,2,5,4,4,"Bought_an_air_conditioner_for_m,Upgraded_central_heating/coolin,Made_my_home_more_energy_effici",,3,2,3,4,5,2,2,4,5,5,5,5,"Made_my_home_more_water_efficie,Made_my_garden_more_drought_tol,Used_irrigation",,6,6,6,2,5,5,5,Between 1 and 2 years,4,Made_my_home/property/business_,,4,4,1,5,4,4,3,2,2,4,4,3,3,3,2,2,2,2,6,4,5,5,5,5,5,31-45,Some College,Industry/Business,,,0.006667824,frusere_ui_uidaho,0.006667824,frusere_ui_uidaho,-116.996279,46.72785212,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
263,ca1e79c3-f0e9-4b71-9076-f925790b7e0f,Agree,Juliaetta,Juliaetta,83535,Juliaetta,14,Once a week,,Mobile phone weather app,,1,4,5,5,5,100,4,4,3,4,4,"Visited_family_and_friends_more,other,Spent_more_time_in_public_space",spent more time outdoors,4,3,5,3,5,4,4,3,5,5,4,4,Planted_different/drought_toler,,5,5,5,4,5,5,4,Between 1 and 2 years,4,"Spent_less_time_outdoors,Don't_open_windows_during_fire_",,4,4,3,3,3,4,4,3,4,3,3,2,4,3,3,2,4,6,6,3,5,5,5,5,5,18-30,High school graduate,Education,,,0.00969213,frusere_ui_uidaho,0.00969213,frusere_ui_uidaho,-116.9967542,46.72812612,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
