town,buffer,wateryear,firehighdays_bi90,firehighdays_erc90,firehighdays_bi95,firehighdays_erc95,fireseverity_bi90,fireseverity_erc90,firesummerhighdays_bi90,firesummerhighdays_erc90,firestart_wyday_bi,firestart_wyday_erc,firestart_any_bi90,firestart_any_erc90,firestart_k2_erc90,firestart_k3_erc90,firestart_k3_bi90,firemaxrun_bi,firemaxrun_erc,fireseasonlength_bi,fireseasonlength_erc,firepeak_bi,firepeak_erc,firep95_erc,meananntemp,meanminanntemp,meanmaxanntemp,maxminjjatemp,maxmaxjjatemp,meanjjatemp,frostdays,summerdays,tmaxgt90thdays,tmingt90thdays,durtmaxgt90th,gsstartdoy,gsenddoy,gslength,meananomanntemp,meanminanomanntemp,meanmaxanomanntemp,maxminanomjjatemp,maxmaxanomjjatemp,meananomjjatemp,annualprecip,annualeto,annualpwd,coolseasonprecip,coolseasondrydays1mm,maxdrydur,maxcoolseasondrydur,preciponsetwydoy,precipCOMwydoy,annualanomprecip,annualanometo,annualanompwd,coolseasonanomprecip
ElkRiver,none,1990,9,20,5,13,22.637658818624903,104.38278863430044,0,0,184,178,176,87,178,178,184,6,14,13,275,47.63359375,64.138021087646507,56.8062535095215,7.296150960007788,0.8804227228034487,13.711879197212127,14.922753906250023,33.00719604492201,16.404156593654506,168,69,49,37,6,146,269,123,0.37671721227638033,0.14851801484689822,0.6049164097058625,6.381601969400858,7.755576578776207,-0.16324329099791793,1088.8409509360788,927.8602696508169,160.98068128526188,708.43751758337,94,35,13,21,145.83754144747274,100.98260788818186,-28.533842376060736,129.5164502642426,4.010030264655608
ElkRiver,none,1991,1,5,1,0,6.386097335815435,7.807397937774725,0,0,NA,NA,364,121,121,NA,NA,1,2,NA,243,51.52212371826172,63.10782775878904,58.55349456787111,5.88260544032271,-0.39785218957348745,12.163063070218906,13.264581298828034,32.80748901367201,15.760175821055554,189,54,26,17,0,137,269,132,-1.036828307408698,-1.129756897530038,-0.943899717287358,6.078209431965816,6.760883585612287,-0.8072240635968686,1109.1159809231758,914.9056015275419,194.21037939563394,778.7909190058709,74,41,8,3,124.82450817814167,121.2576378752789,-41.48851049933587,162.74614837461476,74.36343168715655
ElkRiver,none,1992,32,64,17,39,108.44029154516737,360.7399736054238,7,12,1,6,1,1,1,6,1,8,16,250,265,48.3975830078125,61.0002655029297,55.55641860961914,7.509470688449905,0.7583482085681689,14.260593168331642,14.507897949219,34.45055541992201,16.28982215549637,185,59,76,46,25,280,264,-16,0.6069904365609087,0.04056999192647601,1.1734108811953412,7.184458414713813,9.387650553385651,-0.27757772915605156,884.7587465047836,986.103530265391,-101.34478376060736,516.7402850687505,107,29,29,24,163.67651695554008,-107.218287469695,28.56470158081509,-135.78298905051008,-191.80589317654554
ElkRiver,none,1993,11,22,7,10,36.52896555736644,79.75696167945863,0,0,123,25,101,25,25,25,123,6,11,37,124,38.76440773010252,48.53211212158202,42.342904510498045,5.529555333803807,-0.5749625846130785,11.634073252220693,12.664331054688034,29.06252441406201,13.531839818539838,189,37,26,21,0,129,269,140,-1.3898784139276001,-1.306867292569629,-1.4728895352855713,6.915138753255708,7.786791992187592,-3.035560066112584,922.8934040665628,855.7545302063226,67.13887386024021,509.24693712592125,99,15,14,30,160.75664572725157,-64.96493898133427,-100.63958182055511,35.67464283922084,-195.1805501927932
ElkRiver,none,1994,23,71,8,35,54.025831554178126,276.7793669922745,1,11,39,35,37,35,35,35,39,7,14,294,329,60.296356201171875,75.67501373291016,71.0376155090332,7.181523404056093,0.29922284688036394,14.063823961231822,15.148919677734,35.84240112304701,16.758492876135772,178,80,67,35,0,274,269,-5,0.26208965632468584,-0.43268186107618656,0.9568611737255582,7.120005289713813,7.627596028645627,0.191092991483349,655.5573952794076,1010.6322990804911,-355.07490380108345,447.0269716382029,116,29,23,7,142.13122744666273,-332.3009477684893,54.23818705361341,-386.5391348221027,-257.4005156805115
ElkRiver,none,1995,6,2,1,1,19.076910018920866,7.309599685668893,0,0,2,NA,2,7,7,NA,2,4,2,230,1,47.56249465942382,54.93784790039062,48.739758453369134,6.049303948389384,-0.03940580185139591,12.138013698630163,13.140649414062011,29.698052978516046,14.71236041525138,192,43,20,20,0,135,258,123,-0.8701297993420238,-0.7713105098079465,-0.9689490888761011,5.260876464844156,4.770350138346679,-1.8550394694010424,1165.9997643828394,882.0619478151202,283.9378165677192,793.4378106594086,89,31,31,11,146.26374925527833,178.14142133494232,-74.33216421175749,252.4735855466998,89.01032334069417
ElkRiver,none,1996,2,0,2,0,6.68606033325193,0,0,0,NA,NA,169,NA,NA,NA,NA,2,0,1,NA,56.6094696044922,66.97374572753907,63.05741424560549,6.011617320743424,-0.12246885039115275,12.145703491878,14.955621337891046,34.319329833984,16.229818791928512,176,56,30,29,0,152,254,102,-0.890862931145573,-0.8402470670328456,-0.9414787952583004,5.460518391927381,8.483212280273243,-0.3375810927239117,1331.0663548409937,880.6356361657381,450.43071867525555,976.2775714099405,74,26,13,3,124.85727191132472,339.08932086651504,-76.9031925188377,415.9925133853527,267.73139316464443
ElkRiver,none,1997,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,47.50870971679686,53.28418350219725,45.991876678466795,6.299744154002587,0.3486378290881985,12.250850478916975,15.488793945312011,33.286096191406045,15.988346630594048,179,52,12,34,0,275,269,-6,-0.6196895937288203,-0.38326687886835203,-0.8561123085892886,7.128063964844156,8.008594767252287,-0.5790532540583737,1485.5657302737234,874.9813997000456,610.5843305736778,1063.624823242426,59,22,15,14,140.10925960005838,497.7073872258264,-81.41271232683212,579.1200995526585,359.1973359237114
ElkRiver,none,1998,1,1,0,0,1.553748512268065,0.05901851654055079,0,0,NA,NA,44,44,NA,NA,NA,1,1,NA,NA,49.31849594116212,68.09390411376953,56.39148681640624,7.6301016193546936,1.3443911199700795,13.915812118739307,15.892510986328034,34.378747558594,17.420621490478556,172,70,41,40,0,118,269,151,0.7106678716232858,0.612486412013529,0.8088493312330426,6.277425130208211,7.247383626302188,0.8532216058261344,963.0911431014538,910.6815321929752,52.40961090847861,577.8218750953675,98,21,14,3,154.46128297567097,-24.767199946443245,-45.712579833902545,20.9453798874593,-126.60561222334694
ElkRiver,none,1999,5,5,0,1,5.560907760169254,8.41385822296137,0,0,237,237,80,195,237,237,237,3,3,159,44,53.513571929931615,64.08560562133788,51.42514266967774,6.083727588392303,-0.01470048460238463,12.182155661386993,14.483728027344,33.933587646484,15.301031062913996,204,53,17,23,0,141,263,122,-0.8357061593391036,-0.7466051925589352,-0.9248071261192721,6.293422444661343,8.518221028645868,-1.2663688217384268,1131.1922243833542,892.1563535109162,239.03587087243795,920.8707537651062,74,22,9,2,127.40661748765046,143.3338813354571,-64.23775851596149,207.57163985141858,216.44326644639176
ElkRiver,none,2000,7,14,3,7,26.665123920608334,64.52051410675053,0,0,21,18,5,4,18,18,21,4,10,19,43,57.611270141601565,69.49053955078126,65.2584373474121,6.921257377582841,0.7862356050418621,13.056279150123821,13.086236572266046,33.966271972656045,15.64311287921416,174,45,27,35,7,136,259,123,0.018777125693844456,0.06845738840016917,-0.030903137012480257,5.244969685872551,7.807539876301821,-0.9242870054382631,1110.6169556379318,920.2790192756802,190.33793636225164,812.1676077544688,90,48,12,8,136.72461233271218,118.63992166345317,-37.25980940889564,155.8997310723488,103.62142950917277
ElkRiver,none,2001,1,4,0,0,0.4187046051025476,6.497860336303759,0,0,NA,354,355,235,354,354,NA,1,3,NA,121,55.087744140625,64.32820053100586,60.92875137329103,6.074460591355438,-0.35830278788523756,12.507223970596113,14.721826171875023,33.50744018554701,15.630213729195006,199,69,20,23,6,129,269,140,-0.8449731563759694,-1.090207495841788,-0.5997388169101507,6.177997843424436,7.196039835611678,-0.9371861554574159,675.739952772856,897.0007969327271,-221.2608441598711,426.4962048530579,109,51,13,1,146.16039531917664,-312.118390275041,-59.39331509415061,-252.7250751808904,-277.9312824656565
ElkRiver,none,2002,3,1,0,1,7.2624359130859375,2.249702835082992,1,0,NA,NA,3,4,NA,NA,NA,2,1,297,NA,62.97435455322265,62.86472930908202,56.81655410766601,6.117825902651461,0.035349890303970906,12.200301914998951,17.539605712891046,35.89150390625002,15.688667993960168,185,54,23,27,0,137,256,119,-0.8016078450799463,-0.6965548176525796,-0.906660872507313,8.640318806966498,8.886285400390637,-0.8787318906922538,1135.617407172918,890.2091215923429,245.40828558057524,865.1718415021895,71,27,11,11,130.35709728947296,147.75906412502118,-66.18499043453487,213.94405455955604,160.74435418347505
ElkRiver,none,2003,3,10,0,0,3.1132345825433916,12.423785591125483,0,0,NA,25,13,13,25,25,NA,1,3,23,324,59.39829559326174,78.9374984741211,67.29582092285159,7.181027096265001,0.9068926249464925,13.45516156758351,14.968225097656045,35.914544677734,17.317717212179453,175,68,31,41,0,142,269,127,0.2615933485335933,0.174987916989942,0.3481987800772445,6.327701822916638,11.343602498372821,0.7503173275270314,933.9512833952905,944.4454389810562,-10.494155585765725,701.4496909976007,97,24,23,28,148.05394190318717,-53.90705965260655,-11.948673045821467,-41.95838660678508,-2.977796321113788
ElkRiver,none,2004,7,14,1,0,11.782430126611178,17.973171615600737,0,0,NA,37,7,7,7,37,NA,2,5,186,211,49.83909912109374,65.15503387451174,54.293691062927266,6.880781188297802,0.8190398336108303,12.942522542984774,17.075128173828034,33.990991210938034,16.81150721674382,176,56,32,44,0,274,270,-4,-0.021699063591194487,0.1012616169691375,-0.14465974415152646,8.409280395507746,7.15593058268264,0.2441073320913981,1090.5990169346335,916.1639816835522,174.43503525108133,647.6770277023315,98,23,23,13,163.18067798408353,98.62198296015484,-41.37484700102365,139.9968299611785,-60.869150542964455
ElkRiver,none,2005,22,45,12,25,67.88400810435402,209.81550879478436,1,0,153,126,87,87,123,126,153,11,23,244,124,59.38458557128907,76.20348663330078,65.8944209289551,6.857003407935604,0.4603458770334187,13.25366093883779,14.425256347656045,33.836145019531045,15.532955202848997,178,49,48,24,19,275,259,-16,-0.062430339795803244,-0.27155883092313177,0.14669815133152528,4.899757893880059,9.159242757161593,-1.0344446818034259,778.6530318856238,938.2870391644537,-159.63400727882993,506.4125550091265,120,31,27,9,142.288930681454,-209.20531116227318,-18.107072862423955,-191.09823829984921,-198.01493230958795
ElkRiver,none,2006,13,12,5,6,23.327144307829364,36.62194415926933,4,0,72,73,72,73,73,73,72,5,8,231,156,64.1504493713379,76.17962951660157,70.50674316406251,7.1889715116318245,0.7163372301075849,13.661605793156063,16.505822753906045,36.457849121094,17.067284824537218,177,74,39,39,0,132,269,137,0.269537763900417,-0.015567477848965587,0.5546430056497995,7.246384684244656,7.664722696940277,0.49988493988479515,1055.2573739290237,991.9229798614979,63.334394067525864,753.1361082494259,85,34,14,1,137.67177683411833,67.39903088112669,35.52886783462016,31.870163046506534,48.70862093071142
ElkRiver,none,2007,9,17,4,5,28.239797910861576,38.23110542297361,6,15,NA,305,126,227,227,305,NA,2,5,223,93,64.24245681762696,80.23306427001954,74.09248626708984,6.914646368157388,0.32107999618738925,13.508212740127387,15.946557617188034,37.672052001953034,17.42679731949519,182,70,34,32,8,274,256,-18,-0.004787379574019114,-0.4108247117691613,0.40124995262112306,7.788456217447966,10.666833496093648,0.8593974348427663,926.3260834217072,1007.4874618537723,-81.16137843206513,753.7033284306526,91,31,22,16,112.30507687001337,-61.53225962618991,51.093349826894595,-112.62560945308451,49.275841111938135
ElkRiver,none,2008,10,13,7,6,42.42885465864097,56.09266471862804,1,0,35,34,35,29,34,34,35,6,11,270,15,62.99707946777344,69.29839630126952,62.74231605529785,5.806890585644022,-0.3775784185023823,11.991359589790425,16.060021972656045,35.16323242187502,15.295010973059602,195,50,22,22,0,136,270,134,-1.095589666244975,-1.095356635144075,-1.0958226973458745,7.562831624348721,8.610201009114604,-1.2723889115928197,1124.6094639003272,922.2002277597785,202.40923614054873,823.9340593516822,83,23,23,1,144.15124099314994,132.6324299258487,-35.338600924797355,167.97103085064606,115.3878811063862
ElkRiver,none,2009,21,26,11,15,71.91649589538551,99.8299063682559,4,5,25,25,25,25,25,25,25,11,12,336,336,54.704820251464845,67.96473846435548,55.512083892822275,6.4460644447640565,0.044246558620546717,12.847882330907566,14.546807861328034,32.890588378906045,16.280449112601925,189,66,26,21,6,136,266,130,-0.4733693029673512,-0.6876581493360038,-0.25908045659869855,5.489372762044338,6.693714396158587,-0.286950772050497,944.1749803125858,966.6935029029846,-22.51852259039879,677.0086821913719,100,23,11,4,139.85751258653264,-43.68336273531116,10.299390876106946,-53.982753611418104,-27.41880512734249
ElkRiver,none,2010,32,33,19,9,113.24326114654521,70.57942528724668,6,7,65,68,6,8,10,68,65,6,6,325,323,64.67986373901368,72.56234283447266,65.55876541137694,6.086867533644617,0.5009286540828602,11.672806413206374,13.054803466797011,32.052087402344,14.921603028670672,185,39,22,22,0,106,269,163,-0.8325662140867905,-0.23097605387369022,-1.434156374299891,4.708564249674589,5.235111490885647,-1.6457968559817506,789.9266040623188,902.6223571896553,-112.6957531273365,418.3301604986192,111,59,11,14,163.83437761181415,-197.93173898557822,-53.7717548372224,-144.15998414835582,-286.09732682009525
ElkRiver,none,2011,4,14,3,8,26.9516513824464,62.128666687011616,0,1,344,340,344,332,340,340,344,3,10,20,32,63.2537307739258,79.24141235351563,66.64555740356447,5.976207388263874,-0.31593038480573893,12.268345161333487,13.796197509766046,32.788507080078034,15.159836180313809,192,60,27,19,6,274,269,-5,-0.9432263594675332,-1.0478350927622895,-0.838617626172777,6.153943888346756,7.2600901285802415,-1.407563704338613,1210.02782201767,919.9425398856401,290.08528213202976,834.7221072614193,73,33,12,10,137.85360652873138,222.16947896977285,-36.45157214123757,258.62105111101044,130.29461994270488
ElkRiver,none,2012,33,36,13,23,115.8656460762022,235.10538222789765,0,1,93,83,1,1,1,83,93,12,17,365,365,59.184020996093764,76.76148681640622,67.84309101104735,6.944609411687826,0.39929839587603627,13.489920427499616,13.888665771484,34.54772338867201,16.468848717731007,197,73,31,27,0,112,270,158,0.042129159798829245,-0.31847982076565656,0.40273814036331507,5.209550984700529,7.527057902018285,-0.09855116692141658,1037.2697319686413,967.1435723900796,70.12615957856167,718.7879545390607,100,42,14,6,147.89282939112036,45.29269799416268,9.604743705503703,35.68795428865898,10.241776293764623
ElkRiver,none,2013,22,28,8,19,88.24155406951871,179.05891361236536,8,10,1,1,1,1,1,1,1,10,13,300,300,62.373126220703135,82.2826904296875,65.31359283447266,7.236337322078348,0.7439246608786408,13.728749983278055,16.507012939453034,34.43068847656201,17.477426645030164,171,79,41,38,7,124,260,136,0.31690357434694055,0.012019952922090365,0.6217871957717906,8.923925781249874,9.246115112304054,0.9100267603777407,997.4410961568357,985.4311014823614,12.009994674474228,662.3298369646074,99,54,54,15,144.13880955575416,9.582753108938626,29.036989455483795,-19.45423634654517,-42.097650354107074
ElkRiver,none,2014,29,34,12,19,80.07832093238807,102.60345320701619,11,8,112,108,26,27,27,108,112,6,10,330,329,66.00440444946288,79.53595733642578,68.78159271240234,6.780821625173932,1.0954076479559298,12.466235602391935,15.678643798828034,33.73131713867201,17.12869995780615,176,53,19,47,0,133,267,134,-0.13861212255747546,0.3635029399993794,-0.6407271851143302,6.6881917317707416,6.273989868164005,0.5613000731537245,886.2177160978318,948.5336536541581,-62.315937556326276,638.375287771225,111,34,22,8,149.35096241265498,-101.6406269500652,-7.860458372719541,-93.78016857734566,-66.05219954748947
ElkRiver,none,2015,72,122,42,80,347.7020754814141,806.5648981571187,45,56,148,47,47,8,47,47,148,28,32,281,356,69.31487884521485,82.78062744140624,76.22442810058594,8.499658140417655,2.2583232304821177,14.740993050353191,18.067803955078034,36.27379760742201,17.84074272487475,123,63,73,84,28,277,269,-8,1.580224392686247,1.5264185225255673,1.6340302628469265,9.146954345702943,11.817561848958391,1.2733428402223288,791.9879357814789,1059.9484396204352,-267.96050383895636,626.2087619900703,113,37,17,23,126.7527242586168,-195.87040726641806,103.55432759355753,-299.4247348599756,-78.21872532864403
ElkRiver,none,2016,17,43,7,17,65.00310969352734,165.86872159838646,2,4,10,10,10,1,10,10,10,6,8,238,249,56,65.2,55.64999999999999,7.976102885261908,1.79429816574347,14.157907604780346,14.249993896484,33.950006103516046,15.984238865064539,136,66,61,58,6,274,270,-4,1.0736226333729117,1.0765199491017772,1.0707253176440463,8.592608642577645,14.192176310221058,-0.5831610195878846,984.2679136395454,981.814937889576,2.4529757499694824,766.7679144740104,89,25,18,30,133.7496166165948,-7.709120334933156,24.27610920500012,-31.98522953993328,58.221736228714356
ElkRiver,none,2017,24,64,10,42,72.86876230239861,328.305784511566,7,15,94,92,94,92,92,92,94,9,20,254,256,65.8,80.2,76.76,7.0960271338894225,1.0524650260193769,13.139589241759468,12.550012207031045,36.550012207031045,17.57500029854155,155,81,44,39,7,311,254,-57,0.17659338615801476,0.32056031806282625,0.032626454253203215,5.20081380208372,12.883480834961254,1.0076004138891281,1180.600001960993,1000.9999991804361,179.6000027805569,906.1000017225743,77,57,15,7,134.61358634866846,192.74165891309593,44.60588715355843,148.1357717595375,201.67251440385988
ElkRiver,none,2018,7,9,2,5,14.926489067077622,37.704479312896744,0,1,69,70,69,70,70,70,69,6,7,292,246,58.2,73,67.92,7.0619184520146785,1.0423289677868368,13.08150793624252,13.249993896484,39.35000000000002,16.109783869204353,157,63,33,36,0,114,250,136,0.1424847042832714,0.3104242598302864,-0.025454851263743566,4.285129801432661,11.249378458658828,-0.4576160154480705,1144.6999975442884,976.899999126792,167.79999841749645,894.2999955713748,73,47,11,11,118.78212667092761,156.8416544963915,20.505887099914208,136.33576739647728,189.87250825266037
ElkRiver,none,2019,13,18,5,8,21.024495697021365,74.38783016204825,2,1,18,18,18,18,18,18,18,4,8,241,237,59.2,75.2,63.4,6.437671023852206,0.3036982288099309,12.571643818894483,13.350000000000023,34.149987792969,16.017934749437398,166,57,28,15,0,125,263,138,-0.4817627238792007,-0.42820647914661963,-0.5353189686117819,5.815107218424174,9.044403076171658,-0.5494651352150258,932.0000016391277,934.1999982222915,-2.1999965831637383,578.5999995172023,90,36,29,26,147.90579425425813,-55.85834140876932,-22.19411380458618,-33.66422760418314,-125.82748780151216
ElkRiver,none,2020,41,89,19,58,114.12271471023557,419.3670440673828,3,5,35,31,35,31,31,31,35,13,23,316,320,67.2,74.8,69.55,7.011748500469612,0.9035515123377783,13.119945488601447,16.149987792969,36.950006103516046,15.836956720766805,179,64,35,33,0,129,264,135,0.10926824858061551,0.18577329569608542,0.032763201465145636,7.503760782877601,7.768328857422283,-0.7304431638856175,873.8999961912631,987.2000028267503,-113.3000066354872,630.1999953985214,96,28,14,19,141.1405199552594,-118.07703778321554,29.661174142174417,-147.73821192538998,-78.34618284677462
ElkRiver,none,2021,71,117,54,92,456.03180437087985,911.5673326969143,33,47,64,64,6,7,7,64,64,14,41,311,310,65.2,83.4,78.36000000000001,7.512054443359407,1.2047940188891588,13.819314867829656,17.450006103516046,38.649987792969,18.258151709515154,171,76,58,36,7,275,267,-8,0.5926206956279996,0.4728893109326083,0.7123520803233909,7.9406677246098205,14.017485555013241,1.69075182486273,799.4999964535235,1062.4000000283122,-262.9000035747887,680.1999974846839,101,30,17,10,116.97898673204199,-188.3583465943735,106.00588800143453,-294.36423459580806,-24.227489834030607
ElkRiver,none,2022,13,28,7,17,37.32418422698966,143.70922727584832,0,0,16,127,16,119,127,127,16,5,17,329,61,59.8,68.8,65.36000000000001,7.148219215706646,0.8894529995853349,13.406985431827959,14.350000000000023,37.050012207031045,17.103805243450697,169,74,48,30,13,274,269,-5,0.2287854679752391,0.15754829162878434,0.3000226443216939,6.4951446533202,12.561325073241992,0.5364053587982764,1019.8999989926818,968.1000035852194,51.79999540746246,642.5999975800516,92,49,11,23,143.08687173753734,32.04165594478479,11.705891558341644,20.33576438644315,-61.82748973866275
ElkRiver,none,2023,16,30,9,10,37.96798954010012,63.91486926078792,8,14,48,15,13,15,15,15,48,3,8,308,306,68.8,82,72.68,7.135205893320589,0.9935619197479848,13.276849866893194,17.050012207031045,36.450006103516046,17.841305143936847,176,79,49,46,7,274,266,-8,0.21577214558918162,0.2616572117914343,0.1698870793869289,9.300855509439888,9.783474731445231,1.2739052592844227,817.6000029146671,997.899999178946,-180.2999962642789,552.2000045478344,99,25,21,22,141.1428566527164,-170.2583401332299,41.50588715206835,-211.76422728529823,-152.22748277088004
ElkRiver,none,2024,12,37,6,16,49.79458155632015,119.42758073806772,1,9,89,54,57,54,54,54,89,5,16,309,312,65.6,77,68.4,7.874999837406368,1.9016391191326536,13.848360555680083,18.450006103516046,37.450006103516046,17.50543332307235,145,75,61,68,6,277,269,-8,0.9725195855173713,1.1838609024909608,0.7611782685437817,9.349658203124672,9.422232055663923,0.9380334384199279,795.7000030875207,999.5999984294176,-203.8999953418969,531.4000021815301,88,27,8,10,148.43860772223843,-196.27703088695793,42.06116974484179,-238.33820063179974,-177.14617606376598
ElkRiver,none,2025,61,91,20,47,181.52538433074952,422.9669249534601,32,43,105,61,13,13,61,61,105,12,24,348,348,62.4,77.4,72.76,8.254246186556903,2.165889917661093,14.342602455452713,16.149987792969,34.35000000000002,18.158694922405783,152,87,59,59,0,280,269,-11,1.3348124388254952,1.4339852097045422,1.2356396679464479,8.488959757486613,12.676844278971188,1.59129503775336,721.1999983787534,1055.0999998003244,-333.900001421571,578.8999999165533,92,31,20,16,131.39461972285807,-266.65834466914356,98.7058877734468,-365.3642324425904,-125.52748740216116
Juliaetta,10mibuffer,1980,8,21,0,12,9.516580810287826,63.45979376675345,0,0,NA,7,6,4,4,7,NA,2,7,196,204,53.32408886867158,66.35272416580423,62.57865577152335,8.916233303221947,2.903476020126646,14.92899058631725,16.403588075196012,37.76913725940602,17.254679973039845,122,67,41,30,0,274,270,-4,-0.9134010543070935,-0.9072951784608445,-0.9195069301533425,4.154618662370657,5.994647610818465,-2.6594665786050897,648.8895418940024,990.4447986511883,-341.55525675718593,379.6044313064658,103,34,34,15,161.04214020858447,38.355759465027724,-70.38599385501888,108.7417533200466,-31.84961549577864
Juliaetta,10mibuffer,1981,11,11,4,4,21.615302370860352,23.5373464961785,0,0,NA,74,8,28,74,74,NA,2,6,190,170,57.35820928315054,71.85361244854866,66.60787278764951,9.893785624163979,3.5834198847833387,16.204151363544618,17.678509382331015,36.99764285868304,18.302609769558508,107,79,60,40,16,275,260,-15,0.04598309769963743,-0.2443915873291712,0.33635778272844613,5.129523938833676,6.8469139735057105,-1.6115367820864275,625.1580056951024,1023.769296130939,-398.6112904358366,370.1390541971937,123,30,22,13,161.2572424491205,17.252486331459465,-35.75863002232522,53.011116353784686,-38.68672953971907
Juliaetta,10mibuffer,1982,15,3,7,1,30.936287130305004,2.0029811469842542,2,1,33,NA,33,204,204,NA,33,7,2,226,57,48.995885158597126,62.77497711089118,56.37024733742088,9.035106196402326,3.1325132670851623,14.93769912571949,18.132715287857025,37.192139770301026,19.31419299659419,127,77,29,34,0,130,266,136,-0.8126963300620155,-0.6952982050273474,-0.9300944550966834,8.506896625759522,7.374145936622636,-0.599953555050745,719.1428397935977,990.7865187166431,-271.6436789230454,480.03969765434124,98,20,14,6,150.06611611627136,111.2373204299547,-68.74140743662116,179.97872786657587,71.21391391742848
Juliaetta,10mibuffer,1983,15,9,10,4,56.01851298695154,27.525529824915488,0,0,103,124,101,124,124,124,103,7,4,141,117,47.07000862610103,56.11634583622396,47.97226602961881,9.475350383533877,3.553560084882908,15.397140682184848,20.185307696535006,37.777159511316995,18.843622108767406,101,66,41,43,7,285,267,-18,-0.3724521429304636,-0.2742513872296019,-0.4706528986313252,7.323800937980682,7.432552518804943,-1.0705244428775298,681.3968689708404,976.1712899759965,-294.7744210051561,428.56612982013445,91,22,10,23,158.93153571449915,73.49134960719745,-83.35663617726769,156.84798578446515,19.740346083221706
Juliaetta,10mibuffer,1984,11,11,2,3,15.537934967078254,20.568724164591437,1,0,NA,108,27,108,108,108,NA,2,7,303,20,64.59392447026356,71.14759366675948,62.64941643752607,8.807266304395007,2.89263369785605,14.721898910933966,17.809261449887003,39.771226070311,19.12119156143418,117,76,23,27,0,275,261,-14,-1.0223680531340333,-0.9181375007314404,-1.1265986055366264,5.187734184724315,7.789490970473516,-0.7929549902107549,658.1337519539896,983.2857178701348,-325.1519659161452,405.50219568253107,95,28,19,9,155.2710124234249,47.599969525015,-77.54507463607231,125.14504416108731,-5.9518511197133694
Juliaetta,10mibuffer,1985,54,72,27,28,168.08633351864646,259.8867070552941,22,20,99,98,99,98,98,98,99,12,13,197,201,69.48360123811288,85.33098214885258,72.29361916785619,8.313816220845952,2.1595036628329596,14.468128778858944,19.24658234508604,37.924916154009,19.63829284088863,157,76,29,28,0,275,265,-10,-1.5339863056183896,-1.6683078092795502,-1.3996648019572289,8.293333635030509,9.65063214403408,-0.2758537107563018,591.5763350365495,1036.0433320667673,-444.46699703021784,337.51248569548375,108,52,19,11,167.2209799410921,-16.329184327093422,-23.48459408649676,7.155409759403337,-71.31329804142898
Juliaetta,10mibuffer,1986,15,40,5,19,35.184087032056524,110.30818262019072,1,13,75,74,73,74,74,74,75,3,19,178,197,57.90437152490472,77.12015420218391,71.75494871609078,8.787235142478513,2.836920189919383,14.737550095037642,18.359154788620003,37.869750479901995,19.927939419638356,108,86,41,43,10,121,260,139,-1.060567383985829,-0.9908912821931267,-1.130243485778531,9.433425771568215,10.31886781255642,0.013792867993423434,594.5335933302911,1030.7575872113714,-436.22399388108033,373.4645166218844,93,23,23,7,166.2203885439617,-13.371926033351869,-28.770338941892675,15.398412908540806,-35.36126711502833
Juliaetta,10mibuffer,1987,20,45,8,22,49.49446751735392,176.9581273525594,0,0,181,98,90,91,91,98,181,5,8,274,273,57.9896142859208,72.91967744191177,64.62186542822786,10.146860532472411,3.743804005291505,16.549917059653318,18.130076927390007,36.283696361008026,19.19671748857982,111,102,54,41,7,276,269,-7,0.29905800600806953,-0.08400746682100484,0.6821234788371439,7.633605114584348,11.841875559969786,-0.7174290630651113,481.25650348796773,1090.5988536423708,-609.3423501544031,281.27167867181913,111,32,26,30,160.70293730559956,-126.6490158756752,31.070927489106626,-157.71994336478184,-127.5541050650936
Juliaetta,10mibuffer,1988,70,120,54,73,402.7973535480588,763.4838976133505,1,1,1,1,1,1,1,1,1,30,42,341,340,68.08059030875633,79.11617555842653,69.6017520880948,9.724402316271634,3.2094997901466105,16.239304842396656,18.462343894778996,36.02567435335601,19.202031601202048,128,88,54,40,18,274,270,-4,-0.10523204125740772,-0.6012714084408799,0.39080732592606443,8.311317933106059,8.747008894054808,-0.7121149504428863,501.4831099862502,1113.9549398629804,-612.4718298767302,276.7949172235066,125,44,44,44,175.50202092535991,-109.05067244272442,53.12414735677315,-162.17481979949758,-134.65912957873786
Juliaetta,10mibuffer,1989,10,19,2,4,18.542939702337367,39.09916660676381,0,0,27,26,25,26,26,26,27,3,6,165,171,52.98000482766916,70.80469558941576,58.274123596035984,9.514815773539896,3.45940647961306,15.570225067466733,18.423557929336027,36.58492075244504,19.070449317436818,111,90,45,48,7,275,269,-6,-0.3329867529244453,-0.36840499249945013,-0.2975685133494404,6.694135217129211,6.240313759932992,-0.8436972342081166,641.302396157981,1019.6218865003294,-378.31949034234844,393.4591902178083,85,26,15,16,166.4628656201717,33.396876794338105,-39.90603965293478,73.30291644727288,-15.366593519104436
