.id,.town,tenure_years,question,resp,metric,delta
192,ElkRiver,20,F5,4,firemaxrun_erc,7.09774436090226
192,ElkRiver,20,F5,4,fireseasonlength_bi,26.718045112781958
192,ElkRiver,20,F5,4,fireseasonlength_erc,71.00375939849624
192,ElkRiver,20,H1,5,meananntemp,0.6623128009031322
192,ElkRiver,20,H1,5,meananomanntemp,0.6629644660578806
192,ElkRiver,20,H1,5,meanmaxanntemp,0.4946787194830465
192,ElkRiver,20,H1,5,meanmaxanomanntemp,0.4954280970469347
192,ElkRiver,20,H1,5,meanminanntemp,0.8299468823232169
192,ElkRiver,20,H1,5,meanminanomanntemp,0.8305008350688272
192,ElkRiver,20,H2,5,maxmaxanomjjatemp,2.3148080058900398
192,ElkRiver,20,H2,5,maxmaxjjatemp,1.1941001303856376
192,ElkRiver,20,H2,5,maxminanomjjatemp,0.861252589556539
192,ElkRiver,20,H2,5,maxminjjatemp,0.6378137813653524
192,ElkRiver,20,H2,5,meananomjjatemp,0.8415929879804427
192,ElkRiver,20,H2,5,meanjjatemp,0.8415929879804418
192,ElkRiver,20,H3,4,frostdays,-15.875939849624123
192,ElkRiver,20,H3,4,summerdays,8.560150375939875
192,ElkRiver,20,H3,4,tmaxgt90thdays,14.827067669172964
192,ElkRiver,20,H3,4,tmingt90thdays,14.09774436090229
192,ElkRiver,20,H4,5,gsstartdoy,55.61278195488724
192,ElkRiver,20,H5,3,gsenddoy,2.2162348950136355e-14
192,ElkRiver,20,H6,5,durtmaxgt90th,0.8308270676691693
192,ElkRiver,20,H6,5,gslength,-55.61278195488724
193,ElkRiver,52,D1,3,annualanometo,21.016993835306373
193,ElkRiver,52,D1,3,annualanomprecip,-31.126688664141135
193,ElkRiver,52,D1,3,annualanompwd,-52.143682499447536
193,ElkRiver,52,D1,3,annualeto,21.00862118119904
193,ElkRiver,52,D1,3,annualprecip,-31.157874092992273
193,ElkRiver,52,D1,3,annualpwd,-52.166495274191305
193,ElkRiver,52,D2,5,coolseasonanomprecip,-3.181115183809735
193,ElkRiver,52,D2,5,coolseasonprecip,-3.2123006126609073
193,ElkRiver,52,D3,3,coolseasondrydays1mm,1.0444033302497602
193,ElkRiver,52,D4,4,precipCOMwydoy,-4.039618735484744
193,ElkRiver,52,D4,4,preciponsetwydoy,0.21091581868641168
193,ElkRiver,52,D5,4,maxcoolseasondrydur,-0.14986123959291714
193,ElkRiver,52,D5,4,maxdrydur,2.734196731421566
193,ElkRiver,52,F1,3,firehighdays_bi90,4.407030527289594
193,ElkRiver,52,F1,3,firehighdays_bi95,2.325932778291728
193,ElkRiver,52,F1,3,firehighdays_erc90,7.825470243601686
193,ElkRiver,52,F1,3,firehighdays_erc95,5.480419364785755
193,ElkRiver,52,F2,4,firesummerhighdays_bi90,2.710453283996328
193,ElkRiver,52,F2,4,firesummerhighdays_erc90,3.2210915818686674
193,ElkRiver,52,F3,4,firep95_erc,3.6863658932756644
193,ElkRiver,52,F3,4,firepeak_bi,2.923016344211552
193,ElkRiver,52,F3,4,firepeak_erc,3.632386556476499
193,ElkRiver,52,F3,4,fireseverity_bi90,19.060127297660596
193,ElkRiver,52,F3,4,fireseverity_erc90,46.54960518835377
193,ElkRiver,52,F4,5,firestart_any_bi90,-8.83131194180168
193,ElkRiver,52,F4,5,firestart_any_erc90,-1.9762152494132992
193,ElkRiver,52,F4,5,firestart_k2_erc90,-5.9124643196951006
193,ElkRiver,52,F4,5,firestart_k3_bi90,-1.7398092177502233
193,ElkRiver,52,F4,5,firestart_k3_erc90,-2.0030231633927635
193,ElkRiver,52,F4,5,firestart_wyday_bi,-1.7398092177502233
193,ElkRiver,52,F4,5,firestart_wyday_erc,-2.0030231633927635
193,ElkRiver,52,F5,4,firemaxrun_bi,0.3160653715695277
193,ElkRiver,52,F5,4,firemaxrun_erc,1.9179771816219773
193,ElkRiver,52,F5,4,fireseasonlength_bi,34.857549962825715
193,ElkRiver,52,F5,4,fireseasonlength_erc,20.9988106565172
193,ElkRiver,52,H1,5,meananntemp,0.2648006732480248
193,ElkRiver,52,H1,5,meananomanntemp,0.2646723898577099
193,ElkRiver,52,H1,5,meanmaxanntemp,0.17756433517126102
193,ElkRiver,52,H1,5,meanmaxanomanntemp,0.17741681662769568
193,ElkRiver,52,H1,5,meanminanntemp,0.3520370113247892
193,ElkRiver,52,H1,5,meanminanomanntemp,0.35192796308772417
193,ElkRiver,52,H2,5,maxmaxanomjjatemp,0.7346842363638396
193,ElkRiver,52,H2,5,maxmaxjjatemp,0.654589535642158
193,ElkRiver,52,H2,5,maxminanomjjatemp,0.26153786235488585
193,ElkRiver,52,H2,5,maxminjjatemp,0.46621874824156057
193,ElkRiver,52,H2,5,meananomjjatemp,0.39773273284911836
193,ElkRiver,52,H2,5,meanjjatemp,0.39773273284911925
193,ElkRiver,52,H3,6,frostdays,-5.6056120875733875
193,ElkRiver,52,H3,6,summerdays,4.101757631822332
193,ElkRiver,52,H3,6,tmaxgt90thdays,1.3697193956213738
193,ElkRiver,52,H3,6,tmingt90thdays,3.0860314523589887
193,ElkRiver,52,H4,3,gsstartdoy,8.123650940487618
193,ElkRiver,52,H5,3,gsenddoy,0.6996608078939804
193,ElkRiver,52,H6,5,durtmaxgt90th,-0.2747456059204679
193,ElkRiver,52,H6,5,gslength,-7.423990132593672
194,ElkRiver,50,D1,3,annualanometo,21.016993835306373
194,ElkRiver,50,D1,3,annualanomprecip,-31.126688664141135
194,ElkRiver,50,D1,3,annualanompwd,-52.143682499447536
194,ElkRiver,50,D1,3,annualeto,21.00862118119904
194,ElkRiver,50,D1,3,annualprecip,-31.157874092992273
194,ElkRiver,50,D1,3,annualpwd,-52.166495274191305
194,ElkRiver,50,D2,4,coolseasonanomprecip,-3.181115183809735
194,ElkRiver,50,D2,4,coolseasonprecip,-3.2123006126609073
194,ElkRiver,50,D3,NA,coolseasondrydays1mm,1.0444033302497602
194,ElkRiver,50,D4,4,precipCOMwydoy,-4.039618735484744
194,ElkRiver,50,D4,4,preciponsetwydoy,0.21091581868641168
194,ElkRiver,50,D5,6,maxcoolseasondrydur,-0.14986123959291714
194,ElkRiver,50,D5,6,maxdrydur,2.734196731421566
194,ElkRiver,50,F1,5,firehighdays_bi90,4.407030527289594
194,ElkRiver,50,F1,5,firehighdays_bi95,2.325932778291728
194,ElkRiver,50,F1,5,firehighdays_erc90,7.825470243601686
194,ElkRiver,50,F1,5,firehighdays_erc95,5.480419364785755
194,ElkRiver,50,F2,5,firesummerhighdays_bi90,2.710453283996328
194,ElkRiver,50,F2,5,firesummerhighdays_erc90,3.2210915818686674
194,ElkRiver,50,F3,6,firep95_erc,3.6863658932756644
194,ElkRiver,50,F3,6,firepeak_bi,2.923016344211552
194,ElkRiver,50,F3,6,firepeak_erc,3.632386556476499
194,ElkRiver,50,F3,6,fireseverity_bi90,19.060127297660596
194,ElkRiver,50,F3,6,fireseverity_erc90,46.54960518835377
194,ElkRiver,50,F4,5,firestart_any_bi90,-8.83131194180168
194,ElkRiver,50,F4,5,firestart_any_erc90,-1.9762152494132992
194,ElkRiver,50,F4,5,firestart_k2_erc90,-5.9124643196951006
194,ElkRiver,50,F4,5,firestart_k3_bi90,-1.7398092177502233
194,ElkRiver,50,F4,5,firestart_k3_erc90,-2.0030231633927635
194,ElkRiver,50,F4,5,firestart_wyday_bi,-1.7398092177502233
194,ElkRiver,50,F4,5,firestart_wyday_erc,-2.0030231633927635
194,ElkRiver,50,F5,5,firemaxrun_bi,0.3160653715695277
194,ElkRiver,50,F5,5,firemaxrun_erc,1.9179771816219773
194,ElkRiver,50,F5,5,fireseasonlength_bi,34.857549962825715
194,ElkRiver,50,F5,5,fireseasonlength_erc,20.9988106565172
194,ElkRiver,50,H1,6,meananntemp,0.2648006732480248
194,ElkRiver,50,H1,6,meananomanntemp,0.2646723898577099
194,ElkRiver,50,H1,6,meanmaxanntemp,0.17756433517126102
194,ElkRiver,50,H1,6,meanmaxanomanntemp,0.17741681662769568
194,ElkRiver,50,H1,6,meanminanntemp,0.3520370113247892
194,ElkRiver,50,H1,6,meanminanomanntemp,0.35192796308772417
194,ElkRiver,50,H2,6,maxmaxanomjjatemp,0.7346842363638396
194,ElkRiver,50,H2,6,maxmaxjjatemp,0.654589535642158
194,ElkRiver,50,H2,6,maxminanomjjatemp,0.26153786235488585
194,ElkRiver,50,H2,6,maxminjjatemp,0.46621874824156057
194,ElkRiver,50,H2,6,meananomjjatemp,0.39773273284911836
194,ElkRiver,50,H2,6,meanjjatemp,0.39773273284911925
194,ElkRiver,50,H3,5,frostdays,-5.6056120875733875
194,ElkRiver,50,H3,5,summerdays,4.101757631822332
194,ElkRiver,50,H3,5,tmaxgt90thdays,1.3697193956213738
194,ElkRiver,50,H3,5,tmingt90thdays,3.0860314523589887
194,ElkRiver,50,H4,3,gsstartdoy,8.123650940487618
194,ElkRiver,50,H5,4,gsenddoy,0.6996608078939804
194,ElkRiver,50,H6,5,durtmaxgt90th,-0.2747456059204679
194,ElkRiver,50,H6,5,gslength,-7.423990132593672
195,ElkRiver,20,D1,6,annualanometo,33.237154216210335
195,ElkRiver,20,D1,6,annualanomprecip,-106.56609531616706
195,ElkRiver,20,D1,6,annualanompwd,-139.8032495323774
195,ElkRiver,20,D1,6,annualeto,33.27968635479124
195,ElkRiver,20,D1,6,annualprecip,-106.40767685475649
195,ElkRiver,20,D1,6,annualpwd,-139.68736320954744
195,ElkRiver,20,D2,5,coolseasonanomprecip,-73.47107520635515
195,ElkRiver,20,D2,5,coolseasonprecip,-73.3126567449444
195,ElkRiver,20,D3,6,coolseasondrydays1mm,0.41729323308270017
195,ElkRiver,20,D4,2,precipCOMwydoy,-1.0480437287201536
195,ElkRiver,20,D4,2,preciponsetwydoy,6.808270676691732
195,ElkRiver,20,D5,6,maxcoolseasondrydur,-2.093984962406029
195,ElkRiver,20,D5,6,maxdrydur,-3.7293233082706916
195,ElkRiver,20,F1,6,firehighdays_bi90,12.01503759398497
195,ElkRiver,20,F1,6,firehighdays_bi95,5.857142857142859
195,ElkRiver,20,F1,6,firehighdays_erc90,27.699248120300773
195,ElkRiver,20,F1,6,firehighdays_erc95,17.63157894736843
195,ElkRiver,20,F2,6,firesummerhighdays_bi90,6.428571428571433
195,ElkRiver,20,F2,6,firesummerhighdays_erc90,10.488721804511286
195,ElkRiver,20,F3,6,firep95_erc,2.939489637889497
195,ElkRiver,20,F3,6,firepeak_bi,1.1817951576730568
195,ElkRiver,20,F3,6,firepeak_erc,1.6043973726127296
195,ElkRiver,20,F3,6,fireseverity_bi90,51.047451995718305
195,ElkRiver,20,F3,6,fireseverity_erc90,155.69570901097353
195,ElkRiver,20,F4,5,firestart_any_bi90,-19.146616541353417
195,ElkRiver,20,F4,5,firestart_any_erc90,-39.21428571428578
195,ElkRiver,20,F4,5,firestart_k2_erc90,-35.36090225563917
195,ElkRiver,20,F4,5,firestart_k3_bi90,-17.31411974977775
195,ElkRiver,20,F4,5,firestart_k3_erc90,-42.83834586466175
195,ElkRiver,20,F4,5,firestart_wyday_bi,-17.31411974977775
195,ElkRiver,20,F4,5,firestart_wyday_erc,-42.83834586466175
195,ElkRiver,20,F5,6,firemaxrun_bi,0.8270676691729351
195,ElkRiver,20,F5,6,firemaxrun_erc,7.09774436090226
195,ElkRiver,20,F5,6,fireseasonlength_bi,26.718045112781958
195,ElkRiver,20,F5,6,fireseasonlength_erc,71.00375939849624
195,ElkRiver,20,H1,6,meananntemp,0.6623128009031322
195,ElkRiver,20,H1,6,meananomanntemp,0.6629644660578806
195,ElkRiver,20,H1,6,meanmaxanntemp,0.4946787194830465
195,ElkRiver,20,H1,6,meanmaxanomanntemp,0.4954280970469347
195,ElkRiver,20,H1,6,meanminanntemp,0.8299468823232169
195,ElkRiver,20,H1,6,meanminanomanntemp,0.8305008350688272
195,ElkRiver,20,H2,7,maxmaxanomjjatemp,2.3148080058900398
195,ElkRiver,20,H2,7,maxmaxjjatemp,1.1941001303856376
195,ElkRiver,20,H2,7,maxminanomjjatemp,0.861252589556539
195,ElkRiver,20,H2,7,maxminjjatemp,0.6378137813653524
195,ElkRiver,20,H2,7,meananomjjatemp,0.8415929879804427
195,ElkRiver,20,H2,7,meanjjatemp,0.8415929879804418
195,ElkRiver,20,H3,6,frostdays,-15.875939849624123
195,ElkRiver,20,H3,6,summerdays,8.560150375939875
195,ElkRiver,20,H3,6,tmaxgt90thdays,14.827067669172964
195,ElkRiver,20,H3,6,tmingt90thdays,14.09774436090229
195,ElkRiver,20,H4,1,gsstartdoy,55.61278195488724
195,ElkRiver,20,H5,2,gsenddoy,2.2162348950136355e-14
195,ElkRiver,20,H6,6,durtmaxgt90th,0.8308270676691693
195,ElkRiver,20,H6,6,gslength,-55.61278195488724
196,ElkRiver,20,D1,6,annualanometo,33.237154216210335
196,ElkRiver,20,D1,6,annualanomprecip,-106.56609531616706
196,ElkRiver,20,D1,6,annualanompwd,-139.8032495323774
196,ElkRiver,20,D1,6,annualeto,33.27968635479124
196,ElkRiver,20,D1,6,annualprecip,-106.40767685475649
196,ElkRiver,20,D1,6,annualpwd,-139.68736320954744
196,ElkRiver,20,D2,6,coolseasonanomprecip,-73.47107520635515
196,ElkRiver,20,D2,6,coolseasonprecip,-73.3126567449444
196,ElkRiver,20,D3,6,coolseasondrydays1mm,0.41729323308270017
196,ElkRiver,20,D4,3,precipCOMwydoy,-1.0480437287201536
196,ElkRiver,20,D4,3,preciponsetwydoy,6.808270676691732
196,ElkRiver,20,D5,5,maxcoolseasondrydur,-2.093984962406029
196,ElkRiver,20,D5,5,maxdrydur,-3.7293233082706916
196,ElkRiver,20,F1,6,firehighdays_bi90,12.01503759398497
196,ElkRiver,20,F1,6,firehighdays_bi95,5.857142857142859
196,ElkRiver,20,F1,6,firehighdays_erc90,27.699248120300773
196,ElkRiver,20,F1,6,firehighdays_erc95,17.63157894736843
196,ElkRiver,20,F2,5,firesummerhighdays_bi90,6.428571428571433
196,ElkRiver,20,F2,5,firesummerhighdays_erc90,10.488721804511286
196,ElkRiver,20,F3,5,firep95_erc,2.939489637889497
196,ElkRiver,20,F3,5,firepeak_bi,1.1817951576730568
196,ElkRiver,20,F3,5,firepeak_erc,1.6043973726127296
196,ElkRiver,20,F3,5,fireseverity_bi90,51.047451995718305
196,ElkRiver,20,F3,5,fireseverity_erc90,155.69570901097353
196,ElkRiver,20,F4,5,firestart_any_bi90,-19.146616541353417
196,ElkRiver,20,F4,5,firestart_any_erc90,-39.21428571428578
196,ElkRiver,20,F4,5,firestart_k2_erc90,-35.36090225563917
196,ElkRiver,20,F4,5,firestart_k3_bi90,-17.31411974977775
196,ElkRiver,20,F4,5,firestart_k3_erc90,-42.83834586466175
196,ElkRiver,20,F4,5,firestart_wyday_bi,-17.31411974977775
196,ElkRiver,20,F4,5,firestart_wyday_erc,-42.83834586466175
196,ElkRiver,20,F5,5,firemaxrun_bi,0.8270676691729351
196,ElkRiver,20,F5,5,firemaxrun_erc,7.09774436090226
196,ElkRiver,20,F5,5,fireseasonlength_bi,26.718045112781958
196,ElkRiver,20,F5,5,fireseasonlength_erc,71.00375939849624
196,ElkRiver,20,H1,7,meananntemp,0.6623128009031322
196,ElkRiver,20,H1,7,meananomanntemp,0.6629644660578806
196,ElkRiver,20,H1,7,meanmaxanntemp,0.4946787194830465
196,ElkRiver,20,H1,7,meanmaxanomanntemp,0.4954280970469347
196,ElkRiver,20,H1,7,meanminanntemp,0.8299468823232169
196,ElkRiver,20,H1,7,meanminanomanntemp,0.8305008350688272
196,ElkRiver,20,H2,7,maxmaxanomjjatemp,2.3148080058900398
196,ElkRiver,20,H2,7,maxmaxjjatemp,1.1941001303856376
196,ElkRiver,20,H2,7,maxminanomjjatemp,0.861252589556539
196,ElkRiver,20,H2,7,maxminjjatemp,0.6378137813653524
196,ElkRiver,20,H2,7,meananomjjatemp,0.8415929879804427
196,ElkRiver,20,H2,7,meanjjatemp,0.8415929879804418
196,ElkRiver,20,H3,7,frostdays,-15.875939849624123
196,ElkRiver,20,H3,7,summerdays,8.560150375939875
196,ElkRiver,20,H3,7,tmaxgt90thdays,14.827067669172964
196,ElkRiver,20,H3,7,tmingt90thdays,14.09774436090229
196,ElkRiver,20,H4,2,gsstartdoy,55.61278195488724
196,ElkRiver,20,H5,3,gsenddoy,2.2162348950136355e-14
196,ElkRiver,20,H6,5,durtmaxgt90th,0.8308270676691693
196,ElkRiver,20,H6,5,gslength,-55.61278195488724
197,ElkRiver,20,D1,3,annualanometo,33.237154216210335
197,ElkRiver,20,D1,3,annualanomprecip,-106.56609531616706
197,ElkRiver,20,D1,3,annualanompwd,-139.8032495323774
197,ElkRiver,20,D1,3,annualeto,33.27968635479124
197,ElkRiver,20,D1,3,annualprecip,-106.40767685475649
197,ElkRiver,20,D1,3,annualpwd,-139.68736320954744
197,ElkRiver,20,D2,5,coolseasonanomprecip,-73.47107520635515
197,ElkRiver,20,D2,5,coolseasonprecip,-73.3126567449444
197,ElkRiver,20,D3,6,coolseasondrydays1mm,0.41729323308270017
197,ElkRiver,20,D4,2,precipCOMwydoy,-1.0480437287201536
197,ElkRiver,20,D4,2,preciponsetwydoy,6.808270676691732
197,ElkRiver,20,D5,6,maxcoolseasondrydur,-2.093984962406029
197,ElkRiver,20,D5,6,maxdrydur,-3.7293233082706916
197,ElkRiver,20,F1,6,firehighdays_bi90,12.01503759398497
197,ElkRiver,20,F1,6,firehighdays_bi95,5.857142857142859
197,ElkRiver,20,F1,6,firehighdays_erc90,27.699248120300773
197,ElkRiver,20,F1,6,firehighdays_erc95,17.63157894736843
197,ElkRiver,20,F2,6,firesummerhighdays_bi90,6.428571428571433
197,ElkRiver,20,F2,6,firesummerhighdays_erc90,10.488721804511286
197,ElkRiver,20,F3,6,firep95_erc,2.939489637889497
197,ElkRiver,20,F3,6,firepeak_bi,1.1817951576730568
197,ElkRiver,20,F3,6,firepeak_erc,1.6043973726127296
197,ElkRiver,20,F3,6,fireseverity_bi90,51.047451995718305
197,ElkRiver,20,F3,6,fireseverity_erc90,155.69570901097353
197,ElkRiver,20,F4,3,firestart_any_bi90,-19.146616541353417
197,ElkRiver,20,F4,3,firestart_any_erc90,-39.21428571428578
197,ElkRiver,20,F4,3,firestart_k2_erc90,-35.36090225563917
197,ElkRiver,20,F4,3,firestart_k3_bi90,-17.31411974977775
197,ElkRiver,20,F4,3,firestart_k3_erc90,-42.83834586466175
197,ElkRiver,20,F4,3,firestart_wyday_bi,-17.31411974977775
197,ElkRiver,20,F4,3,firestart_wyday_erc,-42.83834586466175
197,ElkRiver,20,F5,6,firemaxrun_bi,0.8270676691729351
197,ElkRiver,20,F5,6,firemaxrun_erc,7.09774436090226
197,ElkRiver,20,F5,6,fireseasonlength_bi,26.718045112781958
197,ElkRiver,20,F5,6,fireseasonlength_erc,71.00375939849624
197,ElkRiver,20,H1,5,meananntemp,0.6623128009031322
197,ElkRiver,20,H1,5,meananomanntemp,0.6629644660578806
197,ElkRiver,20,H1,5,meanmaxanntemp,0.4946787194830465
197,ElkRiver,20,H1,5,meanmaxanomanntemp,0.4954280970469347
197,ElkRiver,20,H1,5,meanminanntemp,0.8299468823232169
197,ElkRiver,20,H1,5,meanminanomanntemp,0.8305008350688272
197,ElkRiver,20,H2,6,maxmaxanomjjatemp,2.3148080058900398
197,ElkRiver,20,H2,6,maxmaxjjatemp,1.1941001303856376
197,ElkRiver,20,H2,6,maxminanomjjatemp,0.861252589556539
197,ElkRiver,20,H2,6,maxminjjatemp,0.6378137813653524
197,ElkRiver,20,H2,6,meananomjjatemp,0.8415929879804427
197,ElkRiver,20,H2,6,meanjjatemp,0.8415929879804418
197,ElkRiver,20,H3,5,frostdays,-15.875939849624123
197,ElkRiver,20,H3,5,summerdays,8.560150375939875
197,ElkRiver,20,H3,5,tmaxgt90thdays,14.827067669172964
197,ElkRiver,20,H3,5,tmingt90thdays,14.09774436090229
197,ElkRiver,20,H4,2,gsstartdoy,55.61278195488724
197,ElkRiver,20,H5,4,gsenddoy,2.2162348950136355e-14
197,ElkRiver,20,H6,6,durtmaxgt90th,0.8308270676691693
197,ElkRiver,20,H6,6,gslength,-55.61278195488724
198,ElkRiver,24,D1,4,annualanometo,40.563676968365996
198,ElkRiver,24,D1,4,annualanomprecip,-78.4193397292846
198,ElkRiver,24,D1,4,annualanompwd,-118.98301669765058
198,ElkRiver,24,D1,4,annualeto,40.59319057409421
198,ElkRiver,24,D1,4,annualprecip,-78.30941109258377
198,ElkRiver,24,D1,4,annualpwd,-118.90260166667812
198,ElkRiver,24,D2,5,coolseasonanomprecip,-47.06652979857176
198,ElkRiver,24,D2,5,coolseasonprecip,-46.956601161871035
198,ElkRiver,24,D3,3,coolseasondrydays1mm,-0.26086956521745114
198,ElkRiver,24,D4,5,precipCOMwydoy,-3.1659921867411396
198,ElkRiver,24,D4,5,preciponsetwydoy,3.193478260869576
198,ElkRiver,24,D5,4,maxcoolseasondrydur,-1.4869565217391578
198,ElkRiver,24,D5,4,maxdrydur,1.926086956521726
198,ElkRiver,24,F1,3,firehighdays_bi90,13.56304347826089
198,ElkRiver,24,F1,3,firehighdays_bi95,6.891304347826099
198,ElkRiver,24,F1,3,firehighdays_erc90,24.99130434782613
198,ElkRiver,24,F1,3,firehighdays_erc95,16.519565217391346
198,ElkRiver,24,F2,3,firesummerhighdays_bi90,6.58695652173915
198,ElkRiver,24,F2,3,firesummerhighdays_erc90,10.326086956521772
198,ElkRiver,24,F3,4,firep95_erc,4.194984365703554
198,ElkRiver,24,F3,4,firepeak_bi,2.305650688967761
198,ElkRiver,24,F3,4,firepeak_erc,2.9955624060143653
198,ElkRiver,24,F3,4,fireseverity_bi90,58.173045879809294
198,ElkRiver,24,F3,4,fireseverity_erc90,144.46983438983023
198,ElkRiver,24,F4,4,firestart_any_bi90,-4.328260869565339
198,ElkRiver,24,F4,4,firestart_any_erc90,-11.186956521739306
198,ElkRiver,24,F4,4,firestart_k2_erc90,-17.81620553359733
198,ElkRiver,24,F4,4,firestart_k3_bi90,-15.612574474755135
198,ElkRiver,24,F4,4,firestart_k3_erc90,-21.08695652173967
198,ElkRiver,24,F4,4,firestart_wyday_bi,-15.612574474755135
198,ElkRiver,24,F4,4,firestart_wyday_erc,-21.08695652173967
198,ElkRiver,24,F5,4,firemaxrun_bi,1.9826086956521702
198,ElkRiver,24,F5,4,firemaxrun_erc,6.691304347826096
198,ElkRiver,24,F5,4,fireseasonlength_bi,50.7217391304351
198,ElkRiver,24,F5,4,fireseasonlength_erc,69.06620553359667
198,ElkRiver,24,H1,4,meananntemp,0.49267202244434066
198,ElkRiver,24,H1,4,meananomanntemp,0.4931242213952015
198,ElkRiver,24,H1,4,meanmaxanntemp,0.3993074067034957
198,ElkRiver,24,H1,4,meanmaxanomanntemp,0.39982740956956747
198,ElkRiver,24,H1,4,meanminanntemp,0.5860366381851864
198,ElkRiver,24,H1,4,meanminanomanntemp,0.5864210332208355
198,ElkRiver,24,H2,5,maxmaxanomjjatemp,1.536806408383347
198,ElkRiver,24,H2,5,maxmaxjjatemp,0.8611045901438656
198,ElkRiver,24,H2,5,maxminanomjjatemp,0.4720092151004482
198,ElkRiver,24,H2,5,maxminjjatemp,0.10388786177259629
198,ElkRiver,24,H2,5,meananomjjatemp,0.6428936217728533
198,ElkRiver,24,H2,5,meanjjatemp,0.6428936217728529
198,ElkRiver,24,H3,5,frostdays,-11.802173913043536
198,ElkRiver,24,H3,5,summerdays,8.706521739130434
198,ElkRiver,24,H3,5,tmaxgt90thdays,11.191304347826108
198,ElkRiver,24,H3,5,tmingt90thdays,9.850000000000028
198,ElkRiver,24,H4,4,gsstartdoy,34.17608695652178
198,ElkRiver,24,H5,4,gsenddoy,0.6499999999999667
198,ElkRiver,24,H6,4,durtmaxgt90th,1.1782608695652133
198,ElkRiver,24,H6,4,gslength,-33.5260869565218
199,ElkRiver,23,D1,4,annualanometo,36.32365081460963
199,ElkRiver,23,D1,4,annualanomprecip,-65.90694849285909
199,ElkRiver,23,D1,4,annualanompwd,-102.23059930746871
199,ElkRiver,23,D1,4,annualeto,36.32365081460963
199,ElkRiver,23,D1,4,annualprecip,-65.90694849285897
199,ElkRiver,23,D1,4,annualpwd,-102.23059930746854
199,ElkRiver,23,D2,4,coolseasonanomprecip,-30.139705804341844
199,ElkRiver,23,D2,4,coolseasonprecip,-30.139705804341776
199,ElkRiver,23,D3,NA,coolseasondrydays1mm,-2.9545454545454812
199,ElkRiver,23,D4,4,precipCOMwydoy,-4.630560089523155
199,ElkRiver,23,D4,4,preciponsetwydoy,3.3102766798420165
199,ElkRiver,23,D5,6,maxcoolseasondrydur,-2.672924901185787
199,ElkRiver,23,D5,6,maxdrydur,1.1314229249011296
199,ElkRiver,23,F1,4,firehighdays_bi90,12.831027667984236
199,ElkRiver,23,F1,4,firehighdays_bi95,6.413043478260888
199,ElkRiver,23,F1,4,firehighdays_erc90,23.888339920948773
199,ElkRiver,23,F1,4,firehighdays_erc95,16.230237154150288
199,ElkRiver,23,F2,6,firesummerhighdays_bi90,6.729249011857749
199,ElkRiver,23,F2,6,firesummerhighdays_erc90,10.523715415019835
199,ElkRiver,23,F3,6,firep95_erc,3.5515223491617465
199,ElkRiver,23,F3,6,firepeak_bi,2.6943585919080437
199,ElkRiver,23,F3,6,firepeak_erc,1.9296857554798632
199,ElkRiver,23,F3,6,fireseverity_bi90,56.14278006071672
199,ElkRiver,23,F3,6,fireseverity_erc90,141.1576753265913
199,ElkRiver,23,F4,2,firestart_any_bi90,-9.436758893280913
199,ElkRiver,23,F4,2,firestart_any_erc90,-18.53754940711508
199,ElkRiver,23,F4,2,firestart_k2_erc90,-17.81620553359733
199,ElkRiver,23,F4,2,firestart_k3_bi90,-15.612574474755135
199,ElkRiver,23,F4,2,firestart_k3_erc90,-21.08695652173967
199,ElkRiver,23,F4,2,firestart_wyday_bi,-15.612574474755135
199,ElkRiver,23,F4,2,firestart_wyday_erc,-21.08695652173967
199,ElkRiver,23,F5,6,firemaxrun_bi,1.5662055335968295
199,ElkRiver,23,F5,6,firemaxrun_erc,6.091897233201604
199,ElkRiver,23,F5,6,fireseasonlength_bi,60.251976284584366
199,ElkRiver,23,F5,6,fireseasonlength_erc,69.06620553359667
199,ElkRiver,23,H1,5,meananntemp,0.452127310389197
199,ElkRiver,23,H1,5,meananomanntemp,0.45212731038919596
199,ElkRiver,23,H1,5,meanmaxanntemp,0.33428775285756046
199,ElkRiver,23,H1,5,meanmaxanomanntemp,0.33428775285755885
199,ElkRiver,23,H1,5,meanminanntemp,0.5699668679208343
199,ElkRiver,23,H1,5,meanminanomanntemp,0.5699668679208333
199,ElkRiver,23,H2,6,maxmaxanomjjatemp,1.6581094572159927
199,ElkRiver,23,H2,6,maxmaxjjatemp,1.0358665617178333
199,ElkRiver,23,H2,6,maxminanomjjatemp,0.7143028212986279
199,ElkRiver,23,H2,6,maxminjjatemp,0.3607814997112979
199,ElkRiver,23,H2,6,meananomjjatemp,0.6051375615191925
199,ElkRiver,23,H2,6,meanjjatemp,0.6051375615191935
199,ElkRiver,23,H3,6,frostdays,-11.813241106719559
199,ElkRiver,23,H3,6,summerdays,8.443675889328153
199,ElkRiver,23,H3,6,tmaxgt90thdays,10.706521739130537
199,ElkRiver,23,H3,6,tmingt90thdays,9.975296442687881
199,ElkRiver,23,H4,3,gsstartdoy,30.978260869565254
199,ElkRiver,23,H5,4,gsenddoy,-0.3359683794466178
199,ElkRiver,23,H6,4,durtmaxgt90th,0.790513833992079
199,ElkRiver,23,H6,4,gslength,-31.31422924901184
200,ElkRiver,30,D1,5,annualanometo,46.23045786018777
200,ElkRiver,30,D1,5,annualanomprecip,-101.24133126132253
200,ElkRiver,30,D1,5,annualanompwd,-147.4717891215103
