.id,.town,tenure_years,question,resp,n_metrics,instr_delta_raw,climate_delta_mean_z,resp_z,pdi
159,Deary,25,F2,7,2,8.93076923076909,0.241949943502995,1.3527913170381753,1.1108413735351803
159,Deary,25,F3,7,5,46.813317241275044,0.5820632864975742,1.326095757586247,0.7440324710886729
159,Deary,25,F4,7,7,-18.5741538259775,-0.49257138673864254,1.98304964263554,2.4756210293741825
159,Deary,25,F5,7,4,31.406308443109722,0.4034007618264163,1.6372035923973514,1.233802830570935
159,Deary,25,H1,6,6,0.6463740105389011,0.17490851354527598,0.8320721697972593,0.6571636562519834
159,Deary,25,H2,7,6,0.8222709846391915,0.13175036129499718,1.6312296113969413,1.499479250101944
159,Deary,25,H3,7,4,3.773076923076844,-0.2992374289806583,1.7036276640696633,2.0028650930503216
159,Deary,25,H4,1,1,36.95769230769214,0.005444426611996556,-1.7908972954731082,-1.7963417220851048
159,Deary,25,H5,2,1,0.8384615384614515,-0.12655012638497418,-1.3743770265759392,-1.247826900190965
159,Deary,25,H6,6,2,-18.203846153846104,0.02030992768106434,1.1592879398393707,1.1389780121583064
160,Deary,23,D1,5,6,-25.226106820328575,0.4337462088160374,-0.15818158019603737,-0.5919277890120748
160,Deary,23,D2,4,2,-8.4452200280527,0.5672370829954411,-0.7207813362466652,-1.2880184192421062
160,Deary,23,D3,NA,1,-1.3043478260869568,-0.1779197192438016,NA,NA
160,Deary,23,D4,4,2,-1.9637141335850796,5.129259021085867e-4,0.44880518115859397,0.44829225525648536
160,Deary,23,D5,5,2,0.08893280632407641,0.5931282478320382,-0.051646169100137515,-0.6447744169321757
160,Deary,23,F1,6,4,16.285820158102847,0.5765440929798011,0.45774375144599394,-0.1188003415338072
160,Deary,23,F2,6,2,9.236660079051443,0.2649361153049577,0.4449380079294995,0.1800018926245418
160,Deary,23,F3,5,5,44.554510673287865,0.5598713518163198,-0.47169849095349675,-1.0315698427698166
160,Deary,23,F4,5,7,-7.14612378720083,-0.30270380935880786,0.3871292131041495,0.6898330224629574
160,Deary,23,F5,4,4,27.707509881423473,0.34759983041994263,-1.1934536886091955,-1.5410535190291381
160,Deary,23,H1,4,6,0.5628024361534363,0.049468202324238805,-0.9325323267806559,-0.9820005291048947
160,Deary,23,H2,4,6,0.9101918893865868,0.22940570339611743,-1.0154240552872527,-1.24482975868337
160,Deary,23,H3,NA,4,4.037796442687792,-0.254690334908861,NA,NA
160,Deary,23,H4,5,1,29.57015810276679,-0.1199002135365858,1.453598253276379,1.5734984668129648
160,Deary,23,H5,4,1,1.0573122529644643,-0.00432583964797355,0.22345986187493688,0.22778570152291044
160,Deary,23,H6,5,2,-14.572628458498007,0.14410725214254755,0.3747781782060278,0.23067092606348027
161,Deary,27,D1,5,6,-25.380173073952875,0.43231379543060655,-0.15818158019603737,-0.5904953756266439
161,Deary,27,D2,4,2,-23.36941949574328,0.3781729316737907,-0.7207813362466652,-1.0989542679204558
161,Deary,27,D3,NA,1,3.6904761904761454,0.5492764726173096,NA,NA
161,Deary,27,D4,3,2,-0.3971235763849832,0.23610528038752315,-0.4762830493927936,-0.7123883297803167
161,Deary,27,D5,5,2,3.220390720390682,0.9750391769537332,-0.051646169100137515,-1.0266853460538707
161,Deary,27,F1,5,4,16.58653846153864,0.586337845257529,-0.43563052673845837,-1.0219683719959873
161,Deary,27,F2,6,2,8.450854700854801,0.20588675986474023,0.4449380079294995,0.23905124806475928
161,Deary,27,F3,5,5,45.73183804137761,0.5714381554644882,-0.47169849095349675,-1.043136646417985
161,Deary,27,F4,5,7,-25.99222766108181,-0.6158167495104369,0.3871292131041495,1.0029459626145862
161,Deary,27,F5,5,4,36.24394045084447,0.47638239825008327,-0.2499012616070132,-0.7262836598570965
161,Deary,27,H1,6,6,0.6024392552944838,0.1089627728815901,0.8320721697972593,0.7231093969156692
161,Deary,27,H2,6,6,0.8638821307445522,0.17796861530197822,0.74901172250221,0.5710431072002318
161,Deary,27,H3,6,4,4.23382173382176,-0.22170312981937604,0.7249479421573034,0.9466510719766794
161,Deary,27,H4,3,1,39.70695970696002,0.052091375820530646,-0.1686495210983646,-0.22074089691889523
161,Deary,27,H5,5,1,1.1904761904761836,0.07004388456527023,1.0223783061003748,0.9523344215351046
161,Deary,27,H6,6,2,-19.053724053724224,-0.008664542854988062,1.1592879398393707,1.1679524826943588
162,Deary,55,D1,6,6,-18.2945253956928,0.49819179492773963,0.6938898651266154,0.1956980701988758
162,Deary,55,D2,5,2,-0.8161621661240076,0.6638842333616585,0.14587241328801573,-0.5180118200736428
162,Deary,55,D3,5,1,0.17298797409806113,0.03716552989253507,0.02516183675894344,-0.01200369313359163
162,Deary,55,D4,3,2,-2.069846308737275,-0.015447804178795647,-0.4762830493927936,-0.46083524521399793
162,Deary,55,D5,5,2,2.1404563675609607,0.8433309619951519,-0.051646169100137515,-0.8949771310952894
162,Deary,55,F1,2,4,6.707446808510715,0.2645969492984565,-3.1157533612918153,-3.3803503105902717
162,Deary,55,F2,5,2,3.7110699969164775,-0.150284423813417,-0.4629153011791763,-0.3126308773657593
162,Deary,55,F3,4,5,21.364891918671326,0.3320419697084825,-1.3705956152233687,-1.7026375849318511
162,Deary,55,F4,4,7,-6.716616313588405,-0.2955678862640473,-0.4108310016615457,-0.1152631153974984
162,Deary,55,F5,5,4,16.26511908247762,0.1749772738114643,-0.2499012616070132,-0.42487853541847753
162,Deary,55,H1,4,6,0.33258706085490397,-0.2960833627583789,-0.9325323267806559,-0.636448964022277
162,Deary,55,H2,7,6,0.580994814410749,-0.13623945309786142,1.6312296113969413,1.7674690644948028
162,Deary,55,H3,5,4,1.3041165587418933,-0.7147149493811568,-0.25373177975505656,0.4609831696261002
162,Deary,55,H4,2,1,9.568609312365554,-0.45926743215137783,-0.9797734082857363,-0.5205059761343585
162,Deary,55,H5,4,1,1.3567684242985503,0.1629151813988088,0.22345986187493688,0.06054468047612807
162,Deary,55,H6,4,2,-4.274283071230562,0.4952036920385178,-0.409731583427315,-0.9049352754658329
163,Deary,17,D1,5,6,-51.84021214180969,0.18630460621356232,-0.15818158019603737,-0.3444861864095997
163,Deary,17,D2,6,2,-23.683099015545345,0.37419914719531655,1.0125261628226967,0.6383270156273801
163,Deary,17,D3,6,1,-3.5416666666666985,-0.5036508632147576,0.9309879600809104,1.4346388232956682
163,Deary,17,D4,4,2,-4.802367578629372,-0.42637912040345244,0.44880518115859397,0.8751843015620464
163,Deary,17,D5,6,2,-8.486519607842933,-0.45272933320768777,0.8555300185718389,1.3082593517795267
163,Deary,17,F1,5,4,9.515931372549055,0.35606328766813516,-0.43563052673845837,-0.7916938144065935
163,Deary,17,F2,7,2,8.321078431372543,0.1961347203941658,1.3527913170381753,1.1566565966440097
163,Deary,17,F3,5,5,22.368993491467204,0.34190689432515176,-0.47169849095349675,-0.8136053852786485
163,Deary,17,F4,4,7,-5.011775328185039,-0.2672433170585014,-0.4108310016615457,-0.14358768460304427
163,Deary,17,F5,6,4,-19.91115196078423,-0.37078632627676555,0.693651165395169,1.0644374916719346
163,Deary,17,H1,6,6,0.8502004578428786,0.48085049409190783,0.8320721697972593,0.35122167570535145
163,Deary,17,H2,4,6,1.9072817513659575,1.3368914811745685,-1.0154240552872527,-2.352315536461821
163,Deary,17,H3,NA,4,5.9221813725489865,0.0624146253198896,NA,NA
163,Deary,17,H4,3,1,64.57107843137238,0.4739620470988084,-0.1686495210983646,-0.642611568197173
163,Deary,17,H5,4,1,0.39215686274516964,-0.37580346229793493,0.22345986187493688,0.5992633241728718
163,Deary,17,H6,5,2,-32.90441176470577,-0.48086924784078694,0.3747781782060278,0.8556474260468148
164,Deary,15,D1,6,6,-101.24258345480841,-0.2730082950615519,0.6938898651266154,0.9668981601881673
164,Deary,15,D2,5,2,-99.1709400852917,-0.5821030409289304,0.14587241328801573,0.7279754542169461
164,Deary,15,D3,2,1,2.7321428571429007,0.40975276803381383,-2.6923165332069576,-3.1020693012407716
164,Deary,15,D4,2,2,-3.63884725390051,-0.2514026458328257,-1.401371279944181,-1.1499686341113553
164,Deary,15,D5,6,2,-16.633928571428534,-1.4463829643933634,0.8555300185718389,2.3019129829652023
164,Deary,15,F1,6,4,8.236607142857169,0.3143984324021088,0.45774375144599394,0.14334531904388514
164,Deary,15,F2,5,2,6.776785714285727,0.08008882393533666,-0.4629153011791763,-0.5430041251145129
164,Deary,15,F3,6,5,6.60469128716024,0.18702848650943596,0.42719863331637514,0.24017014680693918
164,Deary,15,F4,4,7,-24.77391441157958,-0.5955754494449091,-0.4108310016615457,0.18474444778336346
164,Deary,15,F5,4,4,-18.4598214285713,-0.34889121787183147,-1.1934536886091955,-0.844562470737364
164,Deary,15,H1,4,6,0.7236799638555309,0.29094417417013574,-0.9325323267806559,-1.2234765009507917
164,Deary,15,H2,5,6,1.5580110314061983,0.9489501634462006,-0.13320616639252122,-1.0821563298387218
164,Deary,15,H3,5,4,5.174107142857142,-0.06347156974327046,-0.25373177975505656,-0.1902602100117861
164,Deary,15,H4,3,1,38.07142857142841,0.024341242156400544,-0.1686495210983646,-0.19299076325476514
164,Deary,15,H5,3,1,0.39285714285725276,-0.3754123681339985,-0.5754585823505011,-0.2000462142165026
164,Deary,15,H6,6,2,-20.374999999999925,-0.05371015585522049,1.1592879398393707,1.2129980956945912
165,Deary,17,D1,5,6,-51.84021214180969,0.18630460621356232,-0.15818158019603737,-0.3444861864095997
165,Deary,17,D2,5,2,-23.683099015545345,0.37419914719531655,0.14587241328801573,-0.22832673390730082
165,Deary,17,D3,5,1,-3.5416666666666985,-0.5036508632147576,0.02516183675894344,0.5288126999737011
165,Deary,17,D4,4,2,-4.802367578629372,-0.42637912040345244,0.44880518115859397,0.8751843015620464
165,Deary,17,D5,6,2,-8.486519607842933,-0.45272933320768777,0.8555300185718389,1.3082593517795267
165,Deary,17,F1,6,4,9.515931372549055,0.35606328766813516,0.45774375144599394,0.10168046377785878
165,Deary,17,F2,6,2,8.321078431372543,0.1961347203941658,0.4449380079294995,0.2488032875353337
165,Deary,17,F3,6,5,22.368993491467204,0.34190689432515176,0.42719863331637514,0.08529173899122339
165,Deary,17,F4,4,7,-5.011775328185039,-0.2672433170585014,-0.4108310016615457,-0.14358768460304427
165,Deary,17,F5,4,4,-19.91115196078423,-0.37078632627676555,-1.1934536886091955,-0.82266736233243
165,Deary,17,H1,6,6,0.8502004578428786,0.48085049409190783,0.8320721697972593,0.35122167570535145
165,Deary,17,H2,6,6,1.9072817513659575,1.3368914811745685,0.74901172250221,-0.5878797586723584
165,Deary,17,H3,2,4,5.9221813725489865,0.0624146253198896,-3.1897709454921364,-3.252185570812026
165,Deary,17,H4,7,1,64.57107843137238,0.4739620470988084,3.0758460276511226,2.601883980552314
165,Deary,17,H5,4,1,0.39215686274516964,-0.37580346229793493,0.22345986187493688,0.5992633241728718
165,Deary,17,H6,2,2,-32.90441176470577,-0.48086924784078694,-1.9787511066940007,-1.4978818588532137
166,Deary,15,D1,4,6,-101.24258345480841,-0.2730082950615519,-1.0102530255186901,-0.7372447304571382
166,Deary,15,D2,4,2,-99.1709400852917,-0.5821030409289304,-0.7207813362466652,-0.1386782953177348
166,Deary,15,D3,NA,1,2.7321428571429007,0.40975276803381383,NA,NA
166,Deary,15,D4,4,2,-3.63884725390051,-0.2514026458328257,0.44880518115859397,0.7002078269914196
166,Deary,15,D5,6,2,-16.633928571428534,-1.4463829643933634,0.8555300185718389,2.3019129829652023
166,Deary,15,F1,6,4,8.236607142857169,0.3143984324021088,0.45774375144599394,0.14334531904388514
166,Deary,15,F2,6,2,6.776785714285727,0.08008882393533666,0.4449380079294995,0.36484918399416283
166,Deary,15,F3,5,5,6.60469128716024,0.18702848650943596,-0.47169849095349675,-0.6587269774629327
166,Deary,15,F4,5,7,-24.77391441157958,-0.5955754494449091,0.3871292131041495,0.9827046625490586
166,Deary,15,F5,6,4,-18.4598214285713,-0.34889121787183147,0.693651165395169,1.0425423832670004
166,Deary,15,H1,6,6,0.7236799638555309,0.29094417417013574,0.8320721697972593,0.5411279956271235
166,Deary,15,H2,6,6,1.5580110314061983,0.9489501634462006,0.74901172250221,-0.1999384409439906
166,Deary,15,H3,5,4,5.174107142857142,-0.06347156974327046,-0.25373177975505656,-0.1902602100117861
166,Deary,15,H4,4,1,38.07142857142841,0.024341242156400544,0.6424743660890072,0.6181331239326067
166,Deary,15,H5,4,1,0.39285714285725276,-0.3754123681339985,0.22345986187493688,0.5988722300089353
166,Deary,15,H6,5,2,-20.374999999999925,-0.05371015585522049,0.3747781782060278,0.4284883340612483
167,Deary,50,D1,4,6,-18.2945253956928,0.49819179492773963,-1.0102530255186901,-1.5084448204464298
167,Deary,50,D2,5,2,-0.8161621661240076,0.6638842333616585,0.14587241328801573,-0.5180118200736428
167,Deary,50,D3,4,1,0.17298797409806113,0.03716552989253507,-0.8806642865630235,-0.9178298164555586
167,Deary,50,D4,4,2,-2.069846308737275,-0.015447804178795647,0.44880518115859397,0.4642529853373896
167,Deary,50,D5,4,2,2.1404563675609607,0.8433309619951519,-0.9588223567721138,-1.8021533187672656
167,Deary,50,F1,4,4,6.707446808510715,0.2645969492984565,-1.3290048049229108,-1.5936017542213674
167,Deary,50,F2,4,2,3.7110699969164775,-0.150284423813417,-1.370768610287852,-1.220484186474435
167,Deary,50,F3,4,5,21.364891918671326,0.3320419697084825,-1.3705956152233687,-1.7026375849318511
167,Deary,50,F4,5,7,-6.716616313588405,-0.2955678862640473,0.3871292131041495,0.6826970993681968
167,Deary,50,F5,5,4,16.26511908247762,0.1749772738114643,-0.2499012616070132,-0.42487853541847753
167,Deary,50,H1,5,6,0.33258706085490397,-0.2960833627583789,-0.05023007849169832,0.24585328426668057
167,Deary,50,H2,4,6,0.580994814410749,-0.13623945309786142,-1.0154240552872527,-0.8791846021893912
167,Deary,50,H3,NA,4,1.3041165587418933,-0.7147149493811568,NA,NA
167,Deary,50,H4,4,1,9.568609312365554,-0.45926743215137783,0.6424743660890072,1.101741798240385
167,Deary,50,H5,3,1,1.3567684242985503,0.1629151813988088,-0.5754585823505011,-0.7383737637493099
167,Deary,50,H6,5,2,-4.274283071230562,0.4952036920385178,0.3747781782060278,-0.12042551383248995
168,Deary,60,D1,7,6,-18.2945253956928,0.49819179492773963,1.5459613104492682,1.0477695155215285
168,Deary,60,D2,5,2,-0.8161621661240076,0.6638842333616585,0.14587241328801573,-0.5180118200736428
168,Deary,60,D3,4,1,0.17298797409806113,0.03716552989253507,-0.8806642865630235,-0.9178298164555586
168,Deary,60,D4,5,2,-2.069846308737275,-0.015447804178795647,1.3738934117099815,1.389341215888777
168,Deary,60,D5,5,2,2.1404563675609607,0.8433309619951519,-0.051646169100137515,-0.8949771310952894
168,Deary,60,F1,7,4,6.707446808510715,0.2645969492984565,1.3511180296304464,1.0865210803319898
168,Deary,60,F2,7,2,3.7110699969164775,-0.150284423813417,1.3527913170381753,1.5030757408515925
168,Deary,60,F3,7,5,21.364891918671326,0.3320419697084825,1.326095757586247,0.9940537878777647
168,Deary,60,F4,5,7,-6.716616313588405,-0.2955678862640473,0.3871292131041495,0.6826970993681968
168,Deary,60,F5,7,4,16.26511908247762,0.1749772738114643,1.6372035923973514,1.462226318585887
168,Deary,60,H1,5,6,0.33258706085490397,-0.2960833627583789,-0.05023007849169832,0.24585328426668057
168,Deary,60,H2,5,6,0.580994814410749,-0.13623945309786142,-0.13320616639252122,0.003033286705340199
168,Deary,60,H3,5,4,1.3041165587418933,-0.7147149493811568,-0.25373177975505656,0.4609831696261002
168,Deary,60,H4,5,1,9.568609312365554,-0.45926743215137783,1.453598253276379,1.9128656854277568
168,Deary,60,H5,2,1,1.3567684242985503,0.1629151813988088,-1.3743770265759392,-1.537292207974748
168,Deary,60,H6,3,2,-4.274283071230562,0.4952036920385178,-1.194241345060658,-1.6894450370991758
169,Deary,13,D1,3,6,-82.82055567529056,-0.10173159716436586,-1.862324470841343,-1.760592873676977
169,Deary,13,D2,5,2,-90.76914866570044,-0.47566667442462013,0.14587241328801573,0.6215390877126359
169,Deary,13,D3,4,1,-1.4835164835163817,-0.20400487558794797,-0.8806642865630235,-0.6766594109750755
169,Deary,13,D4,4,2,-4.892971298938371,-0.4400045975229399,0.44880518115859397,0.8888097786815339
169,Deary,13,D5,5,2,-21.19505494505662,-2.002655492716003,-0.051646169100137515,1.9510093236158654
169,Deary,13,F1,5,4,-1.332417582416567,0.0027557534296489996,-0.43563052673845837,-0.4383862801681074
169,Deary,13,F2,5,2,-1.0989010989006758,-0.5117297648288918,-0.4629153011791763,0.04881446364971548
169,Deary,13,F3,5,5,-24.030942801081288,-0.11395522774056052,-0.47169849095349675,-0.35774326321293626
169,Deary,13,F4,5,7,13.226887972046407,0.03577748387668219,0.3871292131041495,0.3513517292274673
169,Deary,13,F5,5,4,-18.5233516483508,-0.34984964947523783,-0.2499012616070132,0.09994838786822463
169,Deary,13,H1,6,6,0.245401199260686,-0.42694869218257997,0.8320721697972593,1.2590208619798393
169,Deary,13,H2,4,6,0.6799582578844495,-0.026318963133665385,-1.0154240552872527,-0.9891050921535873
169,Deary,13,H3,NA,4,5.74862637362575,0.03320872892423768,NA,NA
169,Deary,13,H4,3,1,35.57692307691694,-0.017983149837580262,-0.1686495210983646,-0.15066637126078433
169,Deary,13,H5,4,1,2.0329670329672354,0.5405602479217444,0.22345986187493688,-0.3171003860468075
169,Deary,13,H6,5,2,-19.45054945054611,-0.022193316540975082,0.3747781782060278,0.3969714947470029
170,ElkRiver,4,D1,4,6,-625.4214591784882,-5.146501485709705,-1.0102530255186901,4.136248460191015
170,ElkRiver,4,D2,4,2,-226.12949547957234,-2.1904513868892757,-0.7207813362466652,1.4696700506426104
170,ElkRiver,4,D3,NA,1,-15.999999999996078,-2.3174590227997958,NA,NA
170,ElkRiver,4,D4,4,2,-28.215415187295644,-3.947359753443395,0.44880518115859397,4.396164934601988
170,ElkRiver,4,D5,4,2,-14.249999999997586,-1.1556403133153506,-0.9588223567721138,0.19681795654323675
170,ElkRiver,4,F1,2,4,110.99999999997995,3.661182453735792,-3.1157533612918153,-6.776935815027608
170,ElkRiver,4,F2,2,2,104.99999999998508,7.46107354835586,-3.186475228505204,-10.647548776861065
170,ElkRiver,4,F3,2,5,256.65873468672567,2.6437164900561916,-3.1683898637631125,-5.8121063538193045
170,ElkRiver,4,F4,4,7,-70.28571428574045,-1.3517175977401195,-0.4108310016615457,0.9408865960785737
170,ElkRiver,4,F5,4,4,158.24999999996754,2.316994058099715,-1.1934536886091955,-3.510447746708911
170,ElkRiver,4,H1,4,6,3.69915434105623,4.757109071156856,-0.9325323267806559,-5.689641397937512
170,ElkRiver,4,H2,4,6,1.7076228991981124,1.1151267760912131,-1.0154240552872527,-2.130550831378466
170,ElkRiver,4,H3,NA,4,20.49999999999892,2.515575082520088,NA,NA
170,ElkRiver,4,H4,4,1,19.4999999999972,-0.2907610594720855,0.6424743660890072,0.9332354255610927
170,ElkRiver,4,H5,4,1,3.999999999998453,1.6391136701919145,0.22345986187493688,-1.4156538083169776
170,ElkRiver,4,H6,4,2,-23.249999999995868,-0.15172612121092546,-0.409731583427315,-0.25800546221638954
171,ElkRiver,14,D1,4,6,-112.99676145057741,-0.38229142163730445,-1.0102530255186901,-0.6279616038813857
171,ElkRiver,14,D2,2,2,-127.84010045051151,-0.9452924022939414,-2.454088835316027,-1.5087964330220855
171,ElkRiver,14,D3,6,1,-6.824175824175357,-0.9815512158946537,0.9309879600809104,1.912539175975564
171,ElkRiver,14,D4,4,2,0.22423477650400914,0.3295485075686756,0.44880518115859397,0.11925667358991837
171,ElkRiver,14,D5,6,2,-17.159340659339968,-1.510461941078521,0.8555300185718389,2.36599195965036
171,ElkRiver,14,F1,6,4,6.2472527472526105,0.24960941251020877,0.45774375144599394,0.20813433893578517
171,ElkRiver,14,F2,6,2,6.829670329670602,0.08406283905132793,0.4449380079294995,0.36087516887817156
171,ElkRiver,14,F3,6,5,7.091526463018805,0.19181146110155325,0.42719863331637514,0.2353871722148219
171,ElkRiver,14,F4,5,7,11.664050235477442,0.009812185056738082,0.3871292131041495,0.3773170280474114
171,ElkRiver,14,F5,6,4,-7.6043956043975935,-0.18512375076039547,0.693651165395169,0.8787749161555645
171,ElkRiver,14,H1,5,6,0.3741762259448146,-0.23365833546095321,-0.05023007849169832,0.1834282569692549
171,ElkRiver,14,H2,6,6,1.2683949961746428,0.6272683850367772,0.74901172250221,0.12174333746543287
171,ElkRiver,14,H3,5,4,6.2087912087906325,0.11064542959047492,-0.25373177975505656,-0.36437720934553147
171,ElkRiver,14,H4,3,1,81.86813186813198,0.7674419659079748,-0.1686495210983646,-0.9360914870063394
171,ElkRiver,14,H5,5,1,2.2637362637356997,0.6694408170145795,1.0223783061003748,0.35293748908579536
171,ElkRiver,14,H6,3,2,-40.75274725274728,-0.748438701509278,-1.194241345060658,-0.4458026435513799
172,ElkRiver,22,D1,7,6,-51.80267065419329,0.18665364390420316,1.5459613104492682,1.359307666545065
172,ElkRiver,22,D2,5,2,-31.036463040508195,0.2810445674975226,0.14587241328801573,-0.13517215420950687
172,ElkRiver,22,D3,6,1,-3.0378317334838916,-0.4302975591699752,0.9309879600809104,1.3612855192508857
172,ElkRiver,22,D4,4,2,0.6997832194621179,0.40106405247825955,0.44880518115859397,0.04774112868033442
172,ElkRiver,22,D5,7,2,-1.4624505928853682,0.40392235981592656,1.7627062062438152,1.3587838464278887
172,ElkRiver,22,F1,7,4,14.289949181253515,0.5115428419676805,1.3511180296304464,0.8395751876627658
172,ElkRiver,22,F2,6,2,8.670242800677576,0.22237268150034795,0.4449380079294995,0.22256532642915156
172,ElkRiver,22,F3,6,5,39.91084583351773,0.5142490713314325,0.42719863331637514,-0.08705043801505735
172,ElkRiver,22,F4,5,7,-24.297601880933062,-0.5876618977686665,0.3871292131041495,0.974791110872816
172,ElkRiver,22,F5,6,4,28.81493506493504,0.3643067031172107,0.693651165395169,0.3293444622779583
172,ElkRiver,22,H1,6,6,0.5374195026100258,0.011368607972907549,0.8320721697972593,0.8207035618243518
172,ElkRiver,22,H2,7,6,1.0063510646394775,0.3362114418318427,1.6312296113969413,1.2950181695650986
172,ElkRiver,22,H3,7,4,4.845426312817612,-0.11878209567987703,1.7036276640696633,1.8224097597495403
172,ElkRiver,22,H4,1,1,26.552795031055787,-0.17109595462284427,-1.7908972954731082,-1.6198013408502638
172,ElkRiver,22,H5,2,1,0.0762281197063486,-0.5522441258129059,-1.3743770265759392,-0.8221329007630332
172,ElkRiver,22,H6,4,2,-13.099943534726105,0.19431477717506912,-0.409731583427315,-0.6040463606023841
173,ElkRiver,65,D1,7,6,-20.76152091904447,0.4752551859928315,1.5459613104492682,1.0707061244564366
173,ElkRiver,65,D2,7,2,-3.196707898235321,0.6337267793891106,1.8791799123573776,1.245453132968267
173,ElkRiver,65,D3,6,1,1.0444033302497602,0.1640348502973101,0.9309879600809104,0.7669531097836003
173,ElkRiver,65,D4,2,2,-1.9143514583991663,0.007936351772575304,-1.401371279944181,-1.4093076317167563
173,ElkRiver,65,D5,7,2,1.2921677459143244,0.739874136277922,1.7627062062438152,1.0228320699658933
173,ElkRiver,65,F1,7,4,5.00971322849219,0.20930539595331213,1.3511180296304464,1.1418126336771341
173,ElkRiver,65,F2,7,2,2.9657724329324977,-0.20628981902389013,1.3527913170381753,1.5590811360620656
173,ElkRiver,65,F3,7,5,15.170300255995617,0.2711824098402632,1.326095757586247,1.054913347745984
173,ElkRiver,65,F4,6,7,-3.457950896170865,-0.24142776708365116,1.1850894278698447,1.4265171949534958
173,ElkRiver,65,F5,6,4,14.522600793133606,0.14868923948988635,0.693651165395169,0.5449619259052827
173,ElkRiver,65,H1,7,6,0.26473653155286747,-0.3979265023036819,1.7143744180862168,2.112300920389899
173,ElkRiver,65,H2,6,6,0.4854159747167803,-0.2424006023121404,0.74901172250221,0.9914123248143505
173,ElkRiver,65,H3,6,4,0.7379740980573268,-0.8099856022261732,0.7249479421573034,1.5349335443834766
173,ElkRiver,65,H4,1,1,8.123650940487618,-0.48378410877562517,-1.7908972954731082,-1.307113186697483
173,ElkRiver,65,H5,2,1,0.6996608078939804,-0.20406790068472502,-1.3743770265759392,-1.1703091258912142
173,ElkRiver,65,H6,7,2,-3.84936786925707,0.5096901176787979,1.9437977014727135,1.4341075837939155
174,ElkRiver,48,D1,5,6,-20.76152091904447,0.4752551859928315,-0.15818158019603737,-0.6334367661888689
174,ElkRiver,48,D2,4,2,-3.196707898235321,0.6337267793891106,-0.7207813362466652,-1.3545081156357757
174,ElkRiver,48,D3,NA,1,1.0444033302497602,0.1640348502973101,NA,NA
174,ElkRiver,48,D4,5,2,-1.9143514583991663,0.007936351772575304,1.3738934117099815,1.3659570599374062
174,ElkRiver,48,D5,5,2,1.2921677459143244,0.739874136277922,-0.051646169100137515,-0.7915203053780595
174,ElkRiver,48,F1,4,4,5.00971322849219,0.20930539595331213,-1.3290048049229108,-1.538310200876223
174,ElkRiver,48,F2,4,2,2.9657724329324977,-0.20628981902389013,-1.370768610287852,-1.1644787912639618
174,ElkRiver,48,F3,4,5,15.170300255995617,0.2711824098402632,-1.3705956152233687,-1.641778025063632
174,ElkRiver,48,F4,5,7,-3.457950896170865,-0.24142776708365116,0.3871292131041495,0.6285569801878006
174,ElkRiver,48,F5,5,4,14.522600793133606,0.14868923948988635,-0.2499012616070132,-0.39859050109689953
174,ElkRiver,48,H1,5,6,0.26473653155286747,-0.3979265023036819,-0.05023007849169832,0.34769642381198357
174,ElkRiver,48,H2,5,6,0.4854159747167803,-0.2424006023121404,-0.13320616639252122,0.10919443591961916
174,ElkRiver,48,H3,5,4,0.7379740980573268,-0.8099856022261732,-0.25373177975505656,0.5562538224711167
174,ElkRiver,48,H4,3,1,8.123650940487618,-0.48378410877562517,-0.1686495210983646,0.31513458767726055
174,ElkRiver,48,H5,3,1,0.6996608078939804,-0.20406790068472502,-0.5754585823505011,-0.37139068166577605
174,ElkRiver,48,H6,6,2,-3.84936786925707,0.5096901176787979,1.1592879398393707,0.6495978221605728
175,ElkRiver,20,D1,6,6,-70.99125739030781,0.008249951715141928,0.6938898651266154,0.6856399134114735
175,ElkRiver,20,D2,6,2,-73.39186597564978,-0.2555261428548399,1.0125261628226967,1.2680523056775366
175,ElkRiver,20,D3,3,1,0.41729323308270017,0.0727339209702085,-1.7864904098849905,-1.859224330855199
175,ElkRiver,20,D4,4,2,2.8801134739857894,0.7289538995465804,0.44880518115859397,-0.28014871838798644
175,ElkRiver,20,D5,6,2,-2.9116541353383605,0.22717827237394467,0.8555300185718389,0.6283517461978942
175,ElkRiver,20,F1,5,4,15.800751879699257,0.5607464561143649,-0.43563052673845837,-0.9963769828528233
175,ElkRiver,20,F2,4,2,8.45864661654136,0.20647228347109645,-1.370768610287852,-1.5772408937589484
175,ElkRiver,20,F3,6,5,42.49376863497342,0.5396253274965211,0.42719863331637514,-0.112426694180146
175,ElkRiver,20,F4,4,7,-30.575247962879622,-0.6919599656931357,-0.4108310016615457,0.28112896403159
175,ElkRiver,20,F5,5,4,26.41165413533835,0.3280502506323331,-0.2499012616070132,-0.5779515122393464
175,ElkRiver,20,H1,6,6,0.6626386334805063,0.1993215915408801,0.8320721697972593,0.6327505782563791
175,ElkRiver,20,H2,6,6,1.1151934138597421,0.4571046114225415,0.74901172250221,0.29190711107966855
175,ElkRiver,20,H3,5,4,5.402255639097751,-0.025078660375248387,-0.25373177975505656,-0.22865311937980817
175,ElkRiver,20,H4,3,1,55.61278195488724,0.3219662096459394,-0.1686495210983646,-0.490615730744304
175,ElkRiver,20,H5,3,1,2.2162348950136355e-14,-0.5948161940904357,-0.5754585823505011,0.019357611739934666
175,ElkRiver,20,H6,5,2,-27.390977443609035,-0.29290243482919215,0.3747781782060278,0.66768061303522
