"system.index","Name","Shape_Area","Shape_Leng","precip","tavg","tmax","tmin",".geo"
"19900804_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,22.150625,33.06,11.24625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900805_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,24.084375,35.3871875,12.7921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900806_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,26.1665625,38.52125,13.8140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900807_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,25.2265625,37.101875,13.355625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900808_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,24.810625,36.7034375,12.9040625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900809_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,26.9515625,37.9828125,15.916875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900810_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,25.6615625,34.790625,16.5321875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900811_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,24.160625,32.485,15.82625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900812_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,24.9475,34.3934375,15.4909375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900813_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,25.21125,36.415,14.0159375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900814_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,25.5375,37.185625,13.8928125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900815_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,24.4709375,34.695,14.248125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900816_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,21.4565625,30.89625,12.0140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900817_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,19.025625,27.941875,10.1021875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900818_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.4728125,17.6825,24.67375,10.698125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900819_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,16.130625,21.2771875,10.98,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900820_00000000000000000003","Kendrick",2063112.11657,12351.4950856,2.116875,14.9846875,20.116875,9.8553125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900821_00000000000000000003","Kendrick",2063112.11657,12351.4950856,5.280625,17.694375,24.45375,10.9390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900822_00000000000000000003","Kendrick",2063112.11657,12351.4950856,8.7778125,17.130625,21.85375,12.403125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900823_00000000000000000003","Kendrick",2063112.11657,12351.4950856,2.3415625,16.2196875,21.9915625,10.448125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900824_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,15.49,23.8878125,7.10375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900825_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.5375,16.9425,25.4334375,8.4525,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900826_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.355625,15.028125,21.9075,8.14375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900827_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0.966875,15.84875,23.495625,8.1875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900828_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,18.3765625,28.204375,8.5521875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900829_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,20.725,31.0440625,10.4096875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900830_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,19.691875,28.5490625,10.8425,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900831_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,16.18,24.5603125,7.7965625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900901_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,16.9746875,27.1346875,6.8034375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900902_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,19.404375,30.763125,8.0590625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900903_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,18.535625,28.606875,8.4796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900904_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,20.5321875,31.3709375,9.6996875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900905_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,23.170625,34.0890625,12.2584375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900906_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,22.900625,34.0915625,11.7146875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900907_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,23.1796875,34.8209375,11.5415625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900908_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,23.093125,34.0840625,12.1103125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900909_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,21.5084375,31.834375,11.18875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900910_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,21.2659375,32.595,9.9303125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900911_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,22.4115625,34.030625,10.791875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900912_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,21.305,32.778125,9.8359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900913_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,16.2371875,26.60375,5.8625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900914_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,17.3371875,28.9171875,5.7575,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900915_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,20.0075,32.2909375,7.72375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900916_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,16.556875,25.59625,7.505625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900917_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,14.5996875,22.47875,6.726875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900918_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,15.223125,24.99625,5.4346875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900919_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,15.964375,26.704375,5.209375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900920_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,15.345,25.9765625,4.7046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900921_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,14.436875,25.0715625,3.805,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900922_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,15.850625,27.0590625,4.6528125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900923_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,19.3128125,31.1909375,7.4415625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900924_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,19.45875,31.7046875,7.218125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900925_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,19.9403125,31.810625,8.063125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900926_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,19.8653125,30.74625,8.9909375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900927_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,18.436875,28.08375,8.796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900928_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,17.6425,28.4271875,6.8615625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900929_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,18.2125,29.024375,7.404375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19900930_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,17.0221875,28.0015625,6.04,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901001_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,16.051875,26.358125,5.7446875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901002_00000000000000000003","Kendrick",2063112.11657,12351.4950856,3.3528125,12.8496875,22.0596875,3.64375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901003_00000000000000000003","Kendrick",2063112.11657,12351.4950856,2.6109375,9.841875,15.12,4.5634375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901004_00000000000000000003","Kendrick",2063112.11657,12351.4950856,6.391875,9.92375,14.6346875,5.2084375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901005_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.7834375,14.86625,22.4128125,7.3159375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901006_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.1965625,7.1284375,14.09125,0.173125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901007_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,5.0184375,12.0575,-2.0359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901008_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,5.48875,13.8328125,-2.8553125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901009_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,7.2259375,15.76875,-1.3271875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901010_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.7671875,11.39,19.6171875,3.16625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901011_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,6.3065625,14.71,-2.10375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901012_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.234375,6.4075,14.821875,-2.0146875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901013_00000000000000000003","Kendrick",2063112.11657,12351.4950856,2.711875,9.6465625,14.5528125,4.74,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901014_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.8159375,7.496875,12.924375,2.0771875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901015_00000000000000000003","Kendrick",2063112.11657,12351.4950856,8.6109375,5.275,8.1034375,2.4434375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901016_00000000000000000003","Kendrick",2063112.11657,12351.4950856,9.604375,8.146875,13.2696875,3.0384375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901017_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,5.0871875,10.8634375,-0.689375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901018_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,5.78875,11.4565625,0.116875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901019_00000000000000000003","Kendrick",2063112.11657,12351.4950856,10.9575,6.455,10.0340625,2.893125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901020_00000000000000000003","Kendrick",2063112.11657,12351.4950856,2.208125,4.174375,8.8175,-0.465,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901021_00000000000000000003","Kendrick",2063112.11657,12351.4950856,2.31125,5.085,10.2534375,-0.0840625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901022_00000000000000000003","Kendrick",2063112.11657,12351.4950856,23.585625,5.5565625,9.4175,1.6953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901023_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,6.38875,11.3015625,1.4784375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901024_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,8.600625,15.0978125,2.1009375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901025_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,11.5396875,19.5734375,3.499375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901026_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0.0525,12.7334375,21.3046875,4.1553125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901027_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,8.7246875,15.3496875,2.1009375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901028_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,10.95375,18.6590625,3.24125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901029_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,7.385,12.8196875,1.95125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901030_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.4696875,8.4634375,14.2725,2.665625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901031_00000000000000000003","Kendrick",2063112.11657,12351.4950856,10.088125,9.5434375,12.984375,6.0959375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901101_00000000000000000003","Kendrick",2063112.11657,12351.4950856,14.295,4.8509375,8.7940625,0.915625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901102_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0.6646875,2.7975,7.1921875,-1.5890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901103_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,1.9615625,6.6434375,-2.7209375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901104_00000000000000000003","Kendrick",2063112.11657,12351.4950856,5.3428125,2.2265625,5.0871875,-0.62875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901105_00000000000000000003","Kendrick",2063112.11657,12351.4950856,11.785625,3.91125,7.168125,0.658125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901106_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,2.6984375,5.775625,-0.38125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901107_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,2.505,6.204375,-1.1928125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901108_00000000000000000003","Kendrick",2063112.11657,12351.4950856,6.8146875,3.2871875,5.586875,0.986875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901109_00000000000000000003","Kendrick",2063112.11657,12351.4950856,3.1646875,6.4190625,10.02,2.824375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901110_00000000000000000003","Kendrick",2063112.11657,12351.4950856,2.8359375,9.3225,11.6546875,6.995,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901111_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,9.0990625,15.539375,2.6590625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901112_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,8.65375,15.4078125,1.9040625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901113_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,9.495,15.2171875,3.77625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901114_00000000000000000003","Kendrick",2063112.11657,12351.4950856,8.31,7.238125,12.15,2.325,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901115_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.425,3.384375,6.728125,0.04,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901116_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,3.95625,8.7240625,-0.7971875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901117_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,3.7915625,8.8715625,-1.2996875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901118_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.5734375,3.5890625,6.6875,0.4971875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901119_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,4.128125,6.281875,1.985,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901120_00000000000000000003","Kendrick",2063112.11657,12351.4950856,4.61625,2.3709375,5.2896875,-0.544375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901121_00000000000000000003","Kendrick",2063112.11657,12351.4950856,6.569375,1.9321875,4.465,-0.596875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901122_00000000000000000003","Kendrick",2063112.11657,12351.4950856,7.8940625,3.46,6.5159375,0.410625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901123_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,6.359375,9.3409375,3.37,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901124_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,8.8296875,11.394375,6.265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901125_00000000000000000003","Kendrick",2063112.11657,12351.4950856,15.6240625,8.9959375,11.605,6.398125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901126_00000000000000000003","Kendrick",2063112.11657,12351.4950856,16.23,3.393125,8.195625,-1.4165625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901127_00000000000000000003","Kendrick",2063112.11657,12351.4950856,5.2671875,0.00656250000000001,3.0159375,-3.0028125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901128_00000000000000000003","Kendrick",2063112.11657,12351.4950856,3.8234375,0.630625,3.9428125,-2.684375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901129_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,1.704375,5.12625,-1.7221875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901130_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.258125,2.74375,6.12125,-0.63875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901201_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0.990625,1.0409375,4.0903125,-2.0040625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901202_00000000000000000003","Kendrick",2063112.11657,12351.4950856,4.8078125,-0.65375,1.5640625,-2.8753125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901203_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.77125,-0.1921875,2.2484375,-2.63375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901204_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,2.68375,6.075625,-0.7075,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901205_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,4.953125,8.9428125,0.966875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901206_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,1.5165625,5.8065625,-2.761875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901207_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,0.9765625,5.6659375,-3.7165625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901208_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,1.35875,6.020625,-3.30375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901209_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,5.093125,8.95875,1.2215625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901210_00000000000000000003","Kendrick",2063112.11657,12351.4950856,6.11375,5.3096875,7.9759375,2.6471875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901211_00000000000000000003","Kendrick",2063112.11657,12351.4950856,14.714375,3.6853125,5.765625,1.608125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901212_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,1.94875,5.263125,-1.3625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901213_00000000000000000003","Kendrick",2063112.11657,12351.4950856,2.6334375,1.1928125,4.2896875,-1.9084375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901214_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.5428125,-0.7125,1.4084375,-2.836875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901215_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,-1.0215625,3.07,-5.1140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901216_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,-1.6646875,1.6409375,-4.9640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901217_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.2815625,-0.6921875,1.60625,-2.9921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901218_00000000000000000003","Kendrick",2063112.11657,12351.4950856,6.2709375,2.389375,6.7325,-1.9471875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901219_00000000000000000003","Kendrick",2063112.11657,12351.4950856,2.8875,-4.966875,2.810625,-12.754375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901220_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,-15.1296875,-10.163125,-20.1040625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901221_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,-18.601875,-14.12375,-23.0765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901222_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,-19.5565625,-14.7996875,-24.3146875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901223_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,-18.903125,-14.23875,-23.5675,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901224_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,-13.7809375,-9.65625,-17.89125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901225_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,-9.68875,-8.13,-11.25125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901226_00000000000000000003","Kendrick",2063112.11657,12351.4950856,3.8190625,-8.4134375,-5.706875,-11.1171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901227_00000000000000000003","Kendrick",2063112.11657,12351.4950856,3.3596875,-4.035,0.124375,-8.195,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901228_00000000000000000003","Kendrick",2063112.11657,12351.4950856,7.8365625,-2.1884375,2.90875,-7.2784375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901229_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,-14.6415625,-4.46375,-24.8165625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901230_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,-18.7703125,-13.3740625,-24.1709375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19901231_00000000000000000003","Kendrick",2063112.11657,12351.4950856,2.4609375,-10.4084375,-4.880625,-15.9346875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19910101_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0.395625,-2.926875,0.26375,-6.1146875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19910102_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,-0.4875,2.973125,-3.944375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19910103_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,-2.754375,2.5575,-8.061875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19910104_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,-5.639375,-2.07,-9.2128125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19910105_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,-6.6371875,-4.9653125,-8.2896875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19910106_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,-7.3596875,-4.14625,-10.573125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19910107_00000000000000000003","Kendrick",2063112.11657,12351.4950856,4.91625,-5.5678125,-2.43,-8.7046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19910108_00000000000000000003","Kendrick",2063112.11657,12351.4950856,8.135,-2.3084375,0.1703125,-4.7865625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19910109_00000000000000000003","Kendrick",2063112.11657,12351.4950856,4.0353125,0.005,2.5340625,-2.5271875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19910110_00000000000000000003","Kendrick",2063112.11657,12351.4950856,6.5790625,0.6675,3.355625,-2.0234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19910111_00000000000000000003","Kendrick",2063112.11657,12351.4950856,7.2525,2.4596875,3.9434375,0.973125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19910112_00000000000000000003","Kendrick",2063112.11657,12351.4950856,7.5146875,4.15625,5.8915625,2.42125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19910113_00000000000000000003","Kendrick",2063112.11657,12351.4950856,2.1434375,5.8753125,9.29625,2.450625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19910114_00000000000000000003","Kendrick",2063112.11657,12351.4950856,2.6721875,4.849375,7.565,2.1375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19910115_00000000000000000003","Kendrick",2063112.11657,12351.4950856,9.2421875,3.68375,5.5890625,1.7740625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19910116_00000000000000000003","Kendrick",2063112.11657,12351.4950856,2.5334375,3.3775,6.42625,0.33625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19910117_00000000000000000003","Kendrick",2063112.11657,12351.4950856,1.2009375,2.37875,3.98,0.776875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19910118_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,3.738125,6.5453125,0.9346875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19910119_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,1.920625,7.0396875,-3.191875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19910120_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,-1.465,3.509375,-6.42875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19910121_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,-2.4125,2.741875,-7.56,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19910122_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,-2.74625,2.539375,-8.0321875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19910123_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,-2.7790625,2.404375,-7.96875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19910124_00000000000000000003","Kendrick",2063112.11657,12351.4950856,0,-2.1165625,3.2840625,-7.51875,"{""type"":""MultiPoint"",""coordinates"":[]}"
